@RELATION Titus

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE feature_1 NUMERIC
@ATTRIBUTE feature_2 NUMERIC
@ATTRIBUTE feature_3 NUMERIC
@ATTRIBUTE feature_4 NUMERIC
@ATTRIBUTE feature_5 NUMERIC
@ATTRIBUTE feature_6 NUMERIC
@ATTRIBUTE feature_7 NUMERIC
@ATTRIBUTE feature_8 NUMERIC
@ATTRIBUTE feature_9 NUMERIC
@ATTRIBUTE feature_10 NUMERIC
@ATTRIBUTE feature_11 NUMERIC
@ATTRIBUTE feature_12 NUMERIC
@ATTRIBUTE feature_13 NUMERIC
@ATTRIBUTE feature_14 NUMERIC
@ATTRIBUTE feature_15 NUMERIC
@ATTRIBUTE feature_16 NUMERIC
@ATTRIBUTE feature_17 NUMERIC
@ATTRIBUTE feature_18 NUMERIC
@ATTRIBUTE feature_19 NUMERIC
@ATTRIBUTE feature_20 NUMERIC
@ATTRIBUTE feature_21 NUMERIC
@ATTRIBUTE feature_22 NUMERIC
@ATTRIBUTE feature_23 NUMERIC
@ATTRIBUTE feature_24 NUMERIC
@ATTRIBUTE feature_25 NUMERIC
@ATTRIBUTE feature_26 NUMERIC
@ATTRIBUTE feature_27 NUMERIC
@ATTRIBUTE feature_28 NUMERIC
@ATTRIBUTE feature_29 NUMERIC
@ATTRIBUTE feature_30 NUMERIC
@ATTRIBUTE feature_31 NUMERIC
@ATTRIBUTE feature_32 NUMERIC
@ATTRIBUTE feature_33 NUMERIC
@ATTRIBUTE feature_34 NUMERIC
@ATTRIBUTE feature_35 NUMERIC
@ATTRIBUTE feature_36 NUMERIC
@ATTRIBUTE feature_37 NUMERIC
@ATTRIBUTE feature_38 NUMERIC
@ATTRIBUTE feature_39 NUMERIC
@ATTRIBUTE feature_40 NUMERIC
@ATTRIBUTE feature_41 NUMERIC
@ATTRIBUTE feature_42 NUMERIC
@ATTRIBUTE feature_43 NUMERIC
@ATTRIBUTE feature_44 NUMERIC
@ATTRIBUTE feature_45 NUMERIC
@ATTRIBUTE feature_46 NUMERIC
@ATTRIBUTE feature_47 NUMERIC
@ATTRIBUTE feature_48 NUMERIC
@ATTRIBUTE feature_49 NUMERIC
@ATTRIBUTE feature_50 NUMERIC
@ATTRIBUTE feature_51 NUMERIC
@ATTRIBUTE feature_52 NUMERIC
@ATTRIBUTE feature_53 NUMERIC
@ATTRIBUTE feature_54 NUMERIC
@ATTRIBUTE feature_55 NUMERIC

@DATA
instance_1093,4.0,202847184.0,74048.0,8.0,740440.0,40.0,110.32,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1094,4.0,270462912.0,74048.0,8.0,740440.0,40.0,139.32,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1095,4.0,338078640.0,74048.0,8.0,740440.0,40.0,164.72,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1097,4.0,473310096.0,74048.0,8.0,740440.0,40.0,203.72,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1098,4.0,540925824.0,74048.0,8.0,740440.0,40.0,217.08,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1099,4.0,608541552.0,74048.0,8.0,740440.0,40.0,226.88,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1100,4.0,676157280.0,74048.0,8.0,740440.0,40.0,232.6,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1101,4.0,33759084.0,74048.0,12.0,740440.0,40.0,80.52,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1102,4.0,67518172.0,74048.0,12.0,740440.0,40.0,114.68,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1103,4.0,101277256.0,74048.0,12.0,740440.0,40.0,140.88,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1104,4.0,135036344.0,74048.0,12.0,740440.0,40.0,162.76,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1105,4.0,168795432.0,74048.0,12.0,740440.0,40.0,181.6,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1110,4.0,337590864.0,74048.0,12.0,740440.0,40.0,232.76,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1111,4.0,6382580.0,74048.0,4.0,74044.0,4.0,6.68,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1112,4.0,12765164.0,74048.0,4.0,74044.0,4.0,11.72,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1114,4.0,25530332.0,74048.0,4.0,74044.0,4.0,21.44,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1115,4.0,31912916.0,74048.0,4.0,74044.0,4.0,26.24,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1116,4.0,38295500.0,74048.0,4.0,74044.0,4.0,30.76,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1118,4.0,51060668.0,74048.0,4.0,74044.0,4.0,39.56,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1119,4.0,57443252.0,74048.0,4.0,74044.0,4.0,44.32,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1122,4.0,13523264.0,74048.0,8.0,74044.0,4.0,7.72,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1123,4.0,20284900.0,74048.0,8.0,74044.0,4.0,11.04,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1124,4.0,27046532.0,74048.0,8.0,74044.0,4.0,13.92,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1125,4.0,33808168.0,74048.0,8.0,74044.0,4.0,16.48,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1126,4.0,40569800.0,74048.0,8.0,74044.0,4.0,18.6,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1127,4.0,47331436.0,74048.0,8.0,74044.0,4.0,20.32,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1128,4.0,54093068.0,74048.0,8.0,74044.0,4.0,21.68,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1130,4.0,67616336.0,74048.0,8.0,74044.0,4.0,23.2,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1131,4.0,3365940.0,74048.0,12.0,74044.0,4.0,8.24,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1132,4.0,6731884.0,74048.0,12.0,74044.0,4.0,11.76,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1134,4.0,13463772.0,74048.0,12.0,74044.0,4.0,16.44,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1138,4.0,26927544.0,74048.0,12.0,74044.0,4.0,22.12,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1139,4.0,30293488.0,74048.0,12.0,74044.0,4.0,22.84,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1140,4.0,33659432.0,74048.0,12.0,74044.0,4.0,23.36,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1141,4.0,19111196.0,74048.0,4.0,222132.0,12.0,19.92,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1144,4.0,76444784.0,74048.0,4.0,222132.0,12.0,64.4,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1146,4.0,114667176.0,74048.0,4.0,222132.0,12.0,92.2,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1147,4.0,133778372.0,74048.0,4.0,222132.0,12.0,105.72,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1148,4.0,152889568.0,74048.0,4.0,222132.0,12.0,119.08,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
instance_1150,4.0,191111960.0,74048.0,4.0,222132.0,12.0,146.2,4.0,0.4,0.0,7.274758732,7.444446904,12.566370616,3.267419272,1.750418928,1.872770788,0.005373672,1.267851712,2.460082348,4.0,1.267816984,4.0,1.267851712,4.0,1.267851712,3.278090556,0.004969748,0.000467344,1.719780708,1.69154086,4.49351374,0.832501576,2.046929068,1.39659128,752.0,2.336e-08,0.560005504,31836.580484,4.0,4.0,127.50993948,20.0,1972.0,309.62426532,0.000467344,0.017401304,0.01725596,0.204233468,0.007076044,4.36e-06,0.0,1.27813966,1.13952334,3.491211248,0.786052548,2.459989532
