@RELATION Bado

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE step_1 NUMERIC
@ATTRIBUTE step_2 NUMERIC
@ATTRIBUTE step_7 NUMERIC
@ATTRIBUTE step_4 NUMERIC
@ATTRIBUTE step_5 NUMERIC
@ATTRIBUTE step_6 NUMERIC
@ATTRIBUTE step_3 NUMERIC

@DATA
instance_545,4.0,0.0,0.0,0.0,20.0,20.0,24.0,24.0
instance_547,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_548,4.0,0.0,0.0,0.0,16.0,20.0,20.0,24.0
instance_549,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_550,4.0,0.0,0.0,0.0,20.0,20.0,24.0,24.0
instance_551,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_552,4.0,0.0,0.0,0.0,16.0,20.0,20.0,24.0
instance_553,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_554,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_555,4.0,0.0,0.0,0.0,16.0,20.0,20.0,24.0
instance_556,4.0,0.0,0.0,0.0,20.0,20.0,40.0,24.0
instance_557,4.0,0.0,0.0,0.0,4.0,20.0,4.0,24.0
instance_559,4.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
instance_562,4.0,0.0,0.0,0.0,4.0,20.0,8.0,0.0
instance_564,4.0,0.0,0.0,0.0,4.0,20.0,20.0,16.0
instance_565,4.0,0.0,0.0,0.0,4.0,20.0,16.0,8.0
instance_566,4.0,0.0,0.0,0.0,8.0,20.0,16.0,12.0
instance_567,4.0,0.0,0.0,0.0,12.0,20.0,24.0,24.0
instance_568,4.0,0.0,0.0,0.0,4.0,20.0,20.0,0.0
instance_570,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_571,4.0,0.0,0.0,0.0,12.0,20.0,24.0,24.0
instance_573,4.0,0.0,0.0,0.0,4.0,20.0,4.0,0.0
instance_574,4.0,0.0,0.0,0.0,4.0,20.0,4.0,0.0
instance_575,4.0,0.0,0.0,0.0,8.0,24.0,0.0,16.0
instance_577,4.0,0.0,0.0,0.0,8.0,24.0,0.0,16.0
instance_579,4.0,0.0,0.0,0.0,8.0,20.0,0.0,8.0
instance_583,4.0,0.0,0.0,0.0,12.0,20.0,0.0,24.0
instance_584,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_585,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_589,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_590,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_591,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_592,4.0,0.0,0.0,0.0,16.0,20.0,24.0,24.0
instance_593,4.0,0.0,0.0,0.0,16.0,20.0,20.0,24.0
instance_594,4.0,0.0,0.0,0.0,16.0,20.0,20.0,24.0
instance_595,4.0,0.0,0.0,0.0,16.0,20.0,20.0,24.0
instance_597,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_598,4.0,0.0,0.0,0.0,20.0,20.0,40.0,24.0
instance_599,4.0,0.0,0.0,0.0,8.0,20.0,0.0,24.0
instance_601,4.0,0.0,0.0,0.0,4.0,20.0,4.0,16.0
instance_602,4.0,0.0,0.0,0.0,4.0,20.0,4.0,16.0
instance_603,4.0,0.0,0.0,0.0,8.0,20.0,4.0,24.0
instance_605,4.0,0.0,0.0,0.0,8.0,20.0,4.0,24.0
instance_606,4.0,0.0,0.0,0.0,16.0,20.0,20.0,24.0
instance_609,4.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
instance_610,4.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
instance_611,4.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
instance_612,4.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
instance_620,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_621,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_622,4.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
instance_623,4.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
instance_624,4.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
instance_627,4.0,0.0,0.0,0.0,8.0,20.0,16.0,24.0
instance_628,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_629,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_630,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_631,4.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
instance_633,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_634,4.0,0.0,0.0,0.0,8.0,20.0,12.0,24.0
instance_635,4.0,0.0,0.0,0.0,20.0,24.0,20.0,24.0
instance_636,4.0,0.0,0.0,0.0,0.0,20.0,0.0,24.0
instance_637,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_638,4.0,0.0,0.0,0.0,20.0,20.0,24.0,24.0
instance_639,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_642,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_645,4.0,0.0,0.0,0.0,4.0,20.0,0.0,24.0
instance_647,4.0,0.0,0.0,0.0,8.0,20.0,0.0,24.0
instance_648,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_650,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_652,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_653,4.0,0.0,0.0,0.0,20.0,24.0,24.0,24.0
instance_656,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_657,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_658,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_659,4.0,0.0,0.0,0.0,20.0,24.0,24.0,24.0
instance_661,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_662,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_664,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_665,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_666,4.0,0.0,0.0,0.0,0.0,20.0,12.0,24.0
instance_668,4.0,0.0,0.0,0.0,20.0,24.0,20.0,24.0
instance_669,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_670,4.0,0.0,0.0,0.0,16.0,20.0,20.0,24.0
instance_671,4.0,0.0,0.0,0.0,16.0,20.0,20.0,24.0
instance_673,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_674,4.0,0.0,0.0,0.0,16.0,20.0,20.0,24.0
instance_675,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_676,4.0,0.0,0.0,0.0,4.0,20.0,0.0,20.0
instance_678,4.0,0.0,0.0,0.0,4.0,0.0,20.0,16.0
instance_679,4.0,0.0,0.0,0.0,4.0,20.0,20.0,20.0
instance_680,4.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0
instance_681,4.0,0.0,0.0,0.0,4.0,20.0,0.0,24.0
instance_683,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_684,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_686,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_688,4.0,0.0,0.0,0.0,0.0,20.0,0.0,16.0
instance_690,4.0,0.0,0.0,0.0,20.0,24.0,20.0,24.0
instance_691,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_692,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_695,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_696,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_697,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_699,4.0,0.0,0.0,0.0,20.0,20.0,32.0,24.0
instance_700,4.0,0.0,0.0,0.0,16.0,20.0,20.0,24.0
instance_701,4.0,0.0,0.0,0.0,20.0,24.0,20.0,24.0
instance_704,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_705,4.0,0.0,0.0,0.0,16.0,20.0,24.0,24.0
instance_706,4.0,0.0,0.0,0.0,16.0,20.0,24.0,24.0
instance_708,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_711,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_712,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_714,4.0,0.0,0.0,0.0,4.0,20.0,24.0,24.0
instance_719,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_720,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_721,4.0,0.0,0.0,0.0,4.0,20.0,16.0,16.0
instance_723,4.0,0.0,0.0,0.0,0.0,16.0,20.0,16.0
instance_725,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_726,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_728,4.0,0.0,0.0,0.0,16.0,20.0,24.0,24.0
instance_734,4.0,0.0,0.0,0.0,16.0,20.0,24.0,24.0
instance_735,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_736,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_737,4.0,0.0,0.0,0.0,20.0,20.0,4.0,24.0
instance_741,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_742,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_744,4.0,0.0,0.0,0.0,16.0,20.0,20.0,24.0
instance_746,4.0,0.0,0.0,0.0,12.0,24.0,20.0,24.0
instance_747,4.0,0.0,0.0,0.0,12.0,24.0,20.0,24.0
instance_748,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_749,4.0,0.0,0.0,0.0,20.0,24.0,24.0,24.0
instance_751,4.0,0.0,0.0,0.0,4.0,24.0,0.0,24.0
instance_752,4.0,0.0,0.0,0.0,8.0,20.0,20.0,20.0
instance_754,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_755,4.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0
instance_757,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_758,4.0,0.0,0.0,0.0,12.0,24.0,8.0,24.0
instance_759,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_760,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_761,4.0,0.0,0.0,0.0,4.0,20.0,0.0,24.0
instance_764,4.0,0.0,0.0,0.0,16.0,20.0,20.0,24.0
instance_766,4.0,0.0,0.0,0.0,16.0,20.0,24.0,24.0
instance_768,4.0,0.0,0.0,0.0,20.0,24.0,24.0,24.0
instance_769,4.0,0.0,0.0,0.0,12.0,20.0,40.0,24.0
instance_770,4.0,0.0,0.0,0.0,16.0,20.0,20.0,24.0
instance_772,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_774,4.0,0.0,0.0,0.0,8.0,20.0,4.0,24.0
instance_775,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_776,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_778,4.0,0.0,0.0,0.0,4.0,12.0,20.0,24.0
instance_779,4.0,0.0,0.0,0.0,8.0,24.0,20.0,24.0
instance_782,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_783,4.0,0.0,0.0,0.0,16.0,20.0,16.0,24.0
instance_787,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_789,4.0,0.0,0.0,0.0,4.0,4.0,16.0,24.0
instance_792,4.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0
instance_797,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_798,4.0,0.0,0.0,0.0,20.0,20.0,40.0,24.0
instance_799,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_800,4.0,0.0,0.0,0.0,16.0,20.0,24.0,24.0
instance_801,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_803,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_804,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_805,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_806,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_807,4.0,0.0,0.0,0.0,8.0,20.0,0.0,24.0
instance_811,4.0,0.0,0.0,0.0,0.0,20.0,4.0,8.0
instance_818,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_820,4.0,0.0,0.0,0.0,12.0,24.0,0.0,24.0
instance_822,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_823,4.0,0.0,0.0,0.0,4.0,20.0,8.0,8.0
instance_824,4.0,0.0,0.0,0.0,8.0,20.0,8.0,24.0
instance_827,4.0,0.0,0.0,0.0,4.0,20.0,20.0,12.0
instance_828,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_830,4.0,0.0,0.0,0.0,4.0,20.0,24.0,24.0
instance_831,4.0,0.0,0.0,0.0,4.0,24.0,0.0,20.0
instance_833,4.0,0.0,0.0,0.0,12.0,20.0,24.0,24.0
instance_837,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_838,4.0,0.0,0.0,0.0,16.0,20.0,20.0,24.0
instance_842,4.0,0.0,0.0,0.0,8.0,24.0,0.0,24.0
instance_843,4.0,0.0,0.0,0.0,4.0,20.0,4.0,12.0
instance_844,4.0,0.0,0.0,0.0,12.0,24.0,20.0,24.0
instance_847,4.0,0.0,0.0,0.0,20.0,20.0,0.0,24.0
instance_848,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_849,4.0,0.0,0.0,0.0,4.0,20.0,8.0,24.0
instance_850,4.0,0.0,0.0,0.0,4.0,20.0,20.0,12.0
instance_851,4.0,0.0,0.0,0.0,8.0,20.0,4.0,24.0
instance_853,4.0,0.0,0.0,0.0,4.0,24.0,0.0,12.0
instance_854,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_857,4.0,0.0,0.0,0.0,16.0,20.0,20.0,24.0
instance_859,4.0,0.0,0.0,0.0,0.0,12.0,20.0,12.0
instance_860,4.0,0.0,0.0,0.0,12.0,20.0,0.0,24.0
instance_862,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_863,4.0,0.0,0.0,0.0,12.0,20.0,0.0,24.0
instance_865,4.0,0.0,0.0,0.0,4.0,20.0,0.0,24.0
instance_866,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_867,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_869,4.0,0.0,0.0,0.0,0.0,20.0,0.0,24.0
instance_870,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_872,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_873,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_874,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_875,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_876,4.0,0.0,0.0,0.0,8.0,20.0,24.0,24.0
instance_877,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_878,4.0,0.0,0.0,0.0,16.0,20.0,20.0,24.0
instance_879,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_880,4.0,0.0,0.0,0.0,4.0,20.0,0.0,24.0
instance_881,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_883,4.0,0.0,0.0,0.0,8.0,20.0,20.0,16.0
instance_884,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_885,4.0,0.0,0.0,0.0,20.0,20.0,24.0,24.0
instance_886,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_887,4.0,0.0,0.0,0.0,4.0,20.0,20.0,12.0
instance_890,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_891,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_892,4.0,0.0,0.0,0.0,16.0,24.0,4.0,24.0
instance_894,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_895,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_896,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_897,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_901,4.0,0.0,0.0,0.0,16.0,24.0,20.0,24.0
instance_902,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_903,4.0,0.0,0.0,0.0,16.0,20.0,24.0,24.0
instance_904,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_905,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_906,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_907,4.0,0.0,0.0,0.0,0.0,20.0,0.0,24.0
instance_908,4.0,0.0,0.0,0.0,4.0,20.0,8.0,24.0
instance_909,4.0,0.0,0.0,0.0,16.0,20.0,20.0,24.0
instance_910,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_911,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_913,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_917,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_918,4.0,0.0,0.0,0.0,16.0,20.0,24.0,24.0
instance_920,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_921,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_922,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_923,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_924,4.0,0.0,0.0,0.0,4.0,28.0,0.0,24.0
instance_926,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_927,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_928,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_929,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_930,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_931,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_935,4.0,0.0,0.0,0.0,4.0,20.0,16.0,24.0
instance_936,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_937,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_938,4.0,0.0,0.0,0.0,12.0,20.0,24.0,24.0
instance_939,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_940,4.0,0.0,0.0,0.0,4.0,16.0,20.0,24.0
instance_941,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_942,4.0,0.0,0.0,0.0,4.0,20.0,0.0,24.0
instance_947,4.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0
instance_948,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_949,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_950,4.0,0.0,0.0,0.0,8.0,20.0,8.0,24.0
instance_951,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_952,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_955,4.0,0.0,0.0,0.0,16.0,20.0,24.0,24.0
instance_956,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_957,4.0,0.0,0.0,0.0,16.0,20.0,20.0,24.0
instance_958,4.0,0.0,0.0,0.0,8.0,20.0,0.0,16.0
instance_959,4.0,0.0,0.0,0.0,16.0,20.0,20.0,24.0
instance_960,4.0,0.0,0.0,0.0,4.0,20.0,24.0,24.0
instance_961,4.0,0.0,0.0,0.0,0.0,20.0,20.0,16.0
instance_962,4.0,0.0,0.0,0.0,20.0,24.0,20.0,24.0
instance_964,4.0,0.0,0.0,0.0,4.0,12.0,20.0,20.0
instance_965,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_967,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_968,4.0,0.0,0.0,0.0,0.0,20.0,20.0,16.0
instance_969,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_973,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_974,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_976,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_977,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_979,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_980,4.0,0.0,0.0,0.0,16.0,20.0,20.0,24.0
instance_983,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_984,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_985,4.0,0.0,0.0,0.0,16.0,20.0,20.0,24.0
instance_987,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_988,4.0,0.0,0.0,0.0,4.0,20.0,4.0,24.0
instance_989,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_990,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_994,4.0,0.0,0.0,0.0,16.0,20.0,24.0,24.0
instance_996,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_998,4.0,0.0,0.0,0.0,20.0,24.0,24.0,24.0
instance_1000,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_1001,4.0,0.0,0.0,0.0,20.0,20.0,0.0,24.0
instance_1002,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_1003,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_1005,4.0,0.0,0.0,0.0,4.0,20.0,20.0,20.0
instance_1007,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_1008,4.0,0.0,0.0,0.0,4.0,20.0,16.0,16.0
instance_1009,4.0,0.0,0.0,0.0,8.0,20.0,0.0,16.0
instance_1010,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_1011,4.0,0.0,0.0,0.0,4.0,20.0,8.0,16.0
instance_1012,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_1013,4.0,0.0,0.0,0.0,8.0,20.0,8.0,24.0
instance_1014,4.0,0.0,0.0,0.0,4.0,24.0,0.0,24.0
instance_1017,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_1019,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_1020,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_1022,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_1023,4.0,0.0,0.0,0.0,8.0,20.0,16.0,24.0
instance_1024,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_1025,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_1026,4.0,0.0,0.0,0.0,8.0,24.0,20.0,24.0
instance_1027,4.0,0.0,0.0,0.0,16.0,24.0,20.0,24.0
instance_1028,4.0,0.0,0.0,0.0,12.0,20.0,20.0,24.0
instance_1030,4.0,0.0,0.0,0.0,4.0,20.0,20.0,12.0
instance_1031,4.0,0.0,0.0,0.0,16.0,20.0,24.0,24.0
instance_1033,4.0,0.0,0.0,0.0,20.0,24.0,20.0,24.0
instance_1034,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_1035,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_1037,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_1039,4.0,0.0,0.0,0.0,16.0,20.0,20.0,24.0
instance_1040,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_1044,4.0,0.0,0.0,0.0,12.0,20.0,24.0,24.0
instance_1046,4.0,0.0,0.0,0.0,16.0,20.0,40.0,24.0
instance_1047,4.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0
instance_1049,4.0,0.0,0.0,0.0,8.0,20.0,20.0,24.0
instance_1051,4.0,0.0,0.0,0.0,20.0,20.0,40.0,24.0
instance_1052,4.0,0.0,0.0,0.0,8.0,20.0,20.0,8.0
instance_1055,4.0,0.0,0.0,0.0,12.0,20.0,24.0,24.0
instance_1059,4.0,0.0,0.0,0.0,12.0,20.0,28.0,24.0
instance_1061,4.0,0.0,0.0,0.0,16.0,20.0,40.0,24.0
instance_1063,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_1064,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_1066,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_1067,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_1069,4.0,0.0,0.0,0.0,12.0,20.0,20.0,12.0
instance_1070,4.0,0.0,0.0,0.0,12.0,20.0,20.0,8.0
instance_1071,4.0,0.0,0.0,0.0,12.0,20.0,20.0,12.0
instance_1073,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_1075,4.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
instance_1076,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
instance_1077,4.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
instance_1078,4.0,0.0,0.0,0.0,4.0,0.0,20.0,0.0
instance_1079,4.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
instance_1080,4.0,0.0,0.0,0.0,4.0,0.0,20.0,0.0
instance_1081,4.0,0.0,0.0,0.0,4.0,0.0,20.0,0.0
instance_1082,4.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0
instance_1085,4.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
instance_1086,4.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
instance_1087,4.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0
instance_1089,4.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0
instance_1090,4.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0
instance_1091,4.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0
instance_1092,4.0,0.0,0.0,0.0,8.0,20.0,20.0,0.0
instance_1093,4.0,0.0,0.0,0.0,8.0,20.0,20.0,4.0
instance_1094,4.0,0.0,0.0,0.0,8.0,20.0,20.0,16.0
instance_1095,4.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0
instance_1097,4.0,0.0,0.0,0.0,8.0,20.0,20.0,0.0
instance_1098,4.0,0.0,0.0,0.0,12.0,20.0,20.0,16.0
instance_1099,4.0,0.0,0.0,0.0,20.0,20.0,24.0,24.0
instance_1100,4.0,0.0,0.0,0.0,20.0,20.0,40.0,24.0
instance_1101,4.0,0.0,0.0,0.0,20.0,20.0,40.0,24.0
instance_1102,4.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
instance_1103,4.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0
instance_1104,4.0,0.0,0.0,0.0,20.0,20.0,0.0,4.0
instance_1105,4.0,0.0,0.0,0.0,4.0,20.0,0.0,4.0
instance_1106,4.0,0.0,0.0,0.0,0.0,20.0,0.0,4.0
instance_1107,4.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
instance_1109,4.0,0.0,0.0,0.0,20.0,20.0,8.0,4.0
instance_1110,4.0,0.0,0.0,0.0,4.0,20.0,4.0,8.0
instance_1112,4.0,0.0,0.0,0.0,4.0,20.0,4.0,8.0
instance_1113,4.0,0.0,0.0,0.0,20.0,20.0,12.0,4.0
