@RELATION Bado

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE step_1 {ok}
@ATTRIBUTE step_2 {ok}
@ATTRIBUTE step_7 {ok}
@ATTRIBUTE step_4 {ok}
@ATTRIBUTE step_5 {ok}
@ATTRIBUTE step_6 {ok}
@ATTRIBUTE step_3 {ok}

@DATA
instance_675,1.0,ok,ok,ok,ok,ok,ok,ok
instance_676,1.0,ok,ok,ok,ok,ok,ok,ok
instance_678,1.0,ok,ok,ok,ok,ok,ok,ok
instance_679,1.0,ok,ok,ok,ok,ok,ok,ok
instance_680,1.0,ok,ok,ok,ok,ok,ok,ok
instance_681,1.0,ok,ok,ok,ok,ok,ok,ok
instance_683,1.0,ok,ok,ok,ok,ok,ok,ok
instance_684,1.0,ok,ok,ok,ok,ok,ok,ok
instance_686,1.0,ok,ok,ok,ok,ok,ok,ok
instance_688,1.0,ok,ok,ok,ok,ok,ok,ok
instance_690,1.0,ok,ok,ok,ok,ok,ok,ok
instance_691,1.0,ok,ok,ok,ok,ok,ok,ok
instance_692,1.0,ok,ok,ok,ok,ok,ok,ok
instance_695,1.0,ok,ok,ok,ok,ok,ok,ok
instance_696,1.0,ok,ok,ok,ok,ok,ok,ok
instance_697,1.0,ok,ok,ok,ok,ok,ok,ok
instance_699,1.0,ok,ok,ok,ok,ok,ok,ok
instance_700,1.0,ok,ok,ok,ok,ok,ok,ok
instance_701,1.0,ok,ok,ok,ok,ok,ok,ok
instance_704,1.0,ok,ok,ok,ok,ok,ok,ok
instance_705,1.0,ok,ok,ok,ok,ok,ok,ok
instance_706,1.0,ok,ok,ok,ok,ok,ok,ok
instance_708,1.0,ok,ok,ok,ok,ok,ok,ok
instance_711,1.0,ok,ok,ok,ok,ok,ok,ok
instance_712,1.0,ok,ok,ok,ok,ok,ok,ok
instance_714,1.0,ok,ok,ok,ok,ok,ok,ok
instance_719,1.0,ok,ok,ok,ok,ok,ok,ok
instance_720,1.0,ok,ok,ok,ok,ok,ok,ok
instance_721,1.0,ok,ok,ok,ok,ok,ok,ok
instance_723,1.0,ok,ok,ok,ok,ok,ok,ok
instance_725,1.0,ok,ok,ok,ok,ok,ok,ok
instance_726,1.0,ok,ok,ok,ok,ok,ok,ok
instance_728,1.0,ok,ok,ok,ok,ok,ok,ok
instance_734,1.0,ok,ok,ok,ok,ok,ok,ok
instance_735,1.0,ok,ok,ok,ok,ok,ok,ok
instance_736,1.0,ok,ok,ok,ok,ok,ok,ok
instance_737,1.0,ok,ok,ok,ok,ok,ok,ok
instance_741,1.0,ok,ok,ok,ok,ok,ok,ok
instance_742,1.0,ok,ok,ok,ok,ok,ok,ok
instance_744,1.0,ok,ok,ok,ok,ok,ok,ok
instance_746,1.0,ok,ok,ok,ok,ok,ok,ok
instance_747,1.0,ok,ok,ok,ok,ok,ok,ok
instance_748,1.0,ok,ok,ok,ok,ok,ok,ok
instance_749,1.0,ok,ok,ok,ok,ok,ok,ok
instance_751,1.0,ok,ok,ok,ok,ok,ok,ok
instance_752,1.0,ok,ok,ok,ok,ok,ok,ok
instance_754,1.0,ok,ok,ok,ok,ok,ok,ok
instance_755,1.0,ok,ok,ok,ok,ok,ok,ok
instance_757,1.0,ok,ok,ok,ok,ok,ok,ok
instance_758,1.0,ok,ok,ok,ok,ok,ok,ok
instance_759,1.0,ok,ok,ok,ok,ok,ok,ok
instance_760,1.0,ok,ok,ok,ok,ok,ok,ok
instance_761,1.0,ok,ok,ok,ok,ok,ok,ok
instance_764,1.0,ok,ok,ok,ok,ok,ok,ok
instance_766,1.0,ok,ok,ok,ok,ok,ok,ok
instance_768,1.0,ok,ok,ok,ok,ok,ok,ok
instance_769,1.0,ok,ok,ok,ok,ok,ok,ok
instance_770,1.0,ok,ok,ok,ok,ok,ok,ok
instance_772,1.0,ok,ok,ok,ok,ok,ok,ok
instance_774,1.0,ok,ok,ok,ok,ok,ok,ok
instance_775,1.0,ok,ok,ok,ok,ok,ok,ok
instance_776,1.0,ok,ok,ok,ok,ok,ok,ok
instance_778,1.0,ok,ok,ok,ok,ok,ok,ok
instance_779,1.0,ok,ok,ok,ok,ok,ok,ok
instance_782,1.0,ok,ok,ok,ok,ok,ok,ok
instance_783,1.0,ok,ok,ok,ok,ok,ok,ok
instance_787,1.0,ok,ok,ok,ok,ok,ok,ok
instance_789,1.0,ok,ok,ok,ok,ok,ok,ok
instance_792,1.0,ok,ok,ok,ok,ok,ok,ok
instance_797,1.0,ok,ok,ok,ok,ok,ok,ok
instance_798,1.0,ok,ok,ok,ok,ok,ok,ok
instance_799,1.0,ok,ok,ok,ok,ok,ok,ok
instance_800,1.0,ok,ok,ok,ok,ok,ok,ok
instance_801,1.0,ok,ok,ok,ok,ok,ok,ok
instance_803,1.0,ok,ok,ok,ok,ok,ok,ok
instance_804,1.0,ok,ok,ok,ok,ok,ok,ok
instance_805,1.0,ok,ok,ok,ok,ok,ok,ok
instance_806,1.0,ok,ok,ok,ok,ok,ok,ok
instance_807,1.0,ok,ok,ok,ok,ok,ok,ok
instance_811,1.0,ok,ok,ok,ok,ok,ok,ok
instance_818,1.0,ok,ok,ok,ok,ok,ok,ok
instance_820,1.0,ok,ok,ok,ok,ok,ok,ok
instance_822,1.0,ok,ok,ok,ok,ok,ok,ok
instance_823,1.0,ok,ok,ok,ok,ok,ok,ok
instance_824,1.0,ok,ok,ok,ok,ok,ok,ok
instance_827,1.0,ok,ok,ok,ok,ok,ok,ok
instance_828,1.0,ok,ok,ok,ok,ok,ok,ok
instance_830,1.0,ok,ok,ok,ok,ok,ok,ok
instance_831,1.0,ok,ok,ok,ok,ok,ok,ok
instance_833,1.0,ok,ok,ok,ok,ok,ok,ok
instance_837,1.0,ok,ok,ok,ok,ok,ok,ok
instance_838,1.0,ok,ok,ok,ok,ok,ok,ok
instance_842,1.0,ok,ok,ok,ok,ok,ok,ok
instance_843,1.0,ok,ok,ok,ok,ok,ok,ok
instance_844,1.0,ok,ok,ok,ok,ok,ok,ok
instance_847,1.0,ok,ok,ok,ok,ok,ok,ok
instance_848,1.0,ok,ok,ok,ok,ok,ok,ok
instance_849,1.0,ok,ok,ok,ok,ok,ok,ok
instance_850,1.0,ok,ok,ok,ok,ok,ok,ok
instance_851,1.0,ok,ok,ok,ok,ok,ok,ok
instance_853,1.0,ok,ok,ok,ok,ok,ok,ok
instance_854,1.0,ok,ok,ok,ok,ok,ok,ok
instance_857,1.0,ok,ok,ok,ok,ok,ok,ok
instance_859,1.0,ok,ok,ok,ok,ok,ok,ok
instance_860,1.0,ok,ok,ok,ok,ok,ok,ok
instance_862,1.0,ok,ok,ok,ok,ok,ok,ok
instance_863,1.0,ok,ok,ok,ok,ok,ok,ok
instance_865,1.0,ok,ok,ok,ok,ok,ok,ok
instance_866,1.0,ok,ok,ok,ok,ok,ok,ok
instance_867,1.0,ok,ok,ok,ok,ok,ok,ok
instance_869,1.0,ok,ok,ok,ok,ok,ok,ok
instance_870,1.0,ok,ok,ok,ok,ok,ok,ok
instance_872,1.0,ok,ok,ok,ok,ok,ok,ok
instance_873,1.0,ok,ok,ok,ok,ok,ok,ok
instance_874,1.0,ok,ok,ok,ok,ok,ok,ok
instance_875,1.0,ok,ok,ok,ok,ok,ok,ok
instance_876,1.0,ok,ok,ok,ok,ok,ok,ok
instance_877,1.0,ok,ok,ok,ok,ok,ok,ok
instance_878,1.0,ok,ok,ok,ok,ok,ok,ok
instance_879,1.0,ok,ok,ok,ok,ok,ok,ok
instance_880,1.0,ok,ok,ok,ok,ok,ok,ok
instance_881,1.0,ok,ok,ok,ok,ok,ok,ok
instance_883,1.0,ok,ok,ok,ok,ok,ok,ok
instance_884,1.0,ok,ok,ok,ok,ok,ok,ok
instance_885,1.0,ok,ok,ok,ok,ok,ok,ok
instance_886,1.0,ok,ok,ok,ok,ok,ok,ok
instance_887,1.0,ok,ok,ok,ok,ok,ok,ok
instance_890,1.0,ok,ok,ok,ok,ok,ok,ok
instance_891,1.0,ok,ok,ok,ok,ok,ok,ok
instance_892,1.0,ok,ok,ok,ok,ok,ok,ok
instance_894,1.0,ok,ok,ok,ok,ok,ok,ok
instance_895,1.0,ok,ok,ok,ok,ok,ok,ok
instance_896,1.0,ok,ok,ok,ok,ok,ok,ok
instance_897,1.0,ok,ok,ok,ok,ok,ok,ok
instance_901,1.0,ok,ok,ok,ok,ok,ok,ok
instance_902,1.0,ok,ok,ok,ok,ok,ok,ok
instance_903,1.0,ok,ok,ok,ok,ok,ok,ok
instance_904,1.0,ok,ok,ok,ok,ok,ok,ok
instance_905,1.0,ok,ok,ok,ok,ok,ok,ok
instance_906,1.0,ok,ok,ok,ok,ok,ok,ok
instance_907,1.0,ok,ok,ok,ok,ok,ok,ok
instance_908,1.0,ok,ok,ok,ok,ok,ok,ok
instance_909,1.0,ok,ok,ok,ok,ok,ok,ok
instance_910,1.0,ok,ok,ok,ok,ok,ok,ok
instance_911,1.0,ok,ok,ok,ok,ok,ok,ok
instance_913,1.0,ok,ok,ok,ok,ok,ok,ok
instance_917,1.0,ok,ok,ok,ok,ok,ok,ok
instance_918,1.0,ok,ok,ok,ok,ok,ok,ok
instance_920,1.0,ok,ok,ok,ok,ok,ok,ok
instance_921,1.0,ok,ok,ok,ok,ok,ok,ok
instance_922,1.0,ok,ok,ok,ok,ok,ok,ok
instance_923,1.0,ok,ok,ok,ok,ok,ok,ok
instance_924,1.0,ok,ok,ok,ok,ok,ok,ok
instance_926,1.0,ok,ok,ok,ok,ok,ok,ok
instance_927,1.0,ok,ok,ok,ok,ok,ok,ok
instance_928,1.0,ok,ok,ok,ok,ok,ok,ok
instance_929,1.0,ok,ok,ok,ok,ok,ok,ok
instance_930,1.0,ok,ok,ok,ok,ok,ok,ok
instance_931,1.0,ok,ok,ok,ok,ok,ok,ok
instance_935,1.0,ok,ok,ok,ok,ok,ok,ok
instance_936,1.0,ok,ok,ok,ok,ok,ok,ok
instance_937,1.0,ok,ok,ok,ok,ok,ok,ok
instance_938,1.0,ok,ok,ok,ok,ok,ok,ok
instance_939,1.0,ok,ok,ok,ok,ok,ok,ok
instance_940,1.0,ok,ok,ok,ok,ok,ok,ok
instance_941,1.0,ok,ok,ok,ok,ok,ok,ok
instance_942,1.0,ok,ok,ok,ok,ok,ok,ok
instance_947,1.0,ok,ok,ok,ok,ok,ok,ok
instance_948,1.0,ok,ok,ok,ok,ok,ok,ok
instance_949,1.0,ok,ok,ok,ok,ok,ok,ok
instance_950,1.0,ok,ok,ok,ok,ok,ok,ok
instance_951,1.0,ok,ok,ok,ok,ok,ok,ok
instance_952,1.0,ok,ok,ok,ok,ok,ok,ok
instance_955,1.0,ok,ok,ok,ok,ok,ok,ok
instance_956,1.0,ok,ok,ok,ok,ok,ok,ok
instance_957,1.0,ok,ok,ok,ok,ok,ok,ok
instance_958,1.0,ok,ok,ok,ok,ok,ok,ok
instance_959,1.0,ok,ok,ok,ok,ok,ok,ok
instance_960,1.0,ok,ok,ok,ok,ok,ok,ok
instance_961,1.0,ok,ok,ok,ok,ok,ok,ok
instance_962,1.0,ok,ok,ok,ok,ok,ok,ok
instance_964,1.0,ok,ok,ok,ok,ok,ok,ok
instance_965,1.0,ok,ok,ok,ok,ok,ok,ok
instance_967,1.0,ok,ok,ok,ok,ok,ok,ok
instance_968,1.0,ok,ok,ok,ok,ok,ok,ok
instance_969,1.0,ok,ok,ok,ok,ok,ok,ok
instance_973,1.0,ok,ok,ok,ok,ok,ok,ok
instance_974,1.0,ok,ok,ok,ok,ok,ok,ok
instance_976,1.0,ok,ok,ok,ok,ok,ok,ok
instance_977,1.0,ok,ok,ok,ok,ok,ok,ok
instance_979,1.0,ok,ok,ok,ok,ok,ok,ok
instance_980,1.0,ok,ok,ok,ok,ok,ok,ok
instance_983,1.0,ok,ok,ok,ok,ok,ok,ok
instance_984,1.0,ok,ok,ok,ok,ok,ok,ok
instance_985,1.0,ok,ok,ok,ok,ok,ok,ok
instance_987,1.0,ok,ok,ok,ok,ok,ok,ok
instance_988,1.0,ok,ok,ok,ok,ok,ok,ok
instance_989,1.0,ok,ok,ok,ok,ok,ok,ok
instance_990,1.0,ok,ok,ok,ok,ok,ok,ok
instance_994,1.0,ok,ok,ok,ok,ok,ok,ok
instance_996,1.0,ok,ok,ok,ok,ok,ok,ok
instance_998,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1000,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1001,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1002,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1003,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1005,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1007,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1008,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1009,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1010,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1011,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1012,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1013,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1014,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1017,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1019,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1020,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1022,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1023,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1024,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1025,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1026,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1027,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1028,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1030,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1031,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1033,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1034,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1035,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1037,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1039,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1040,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1044,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1046,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1047,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1049,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1051,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1052,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1055,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1059,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1061,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1063,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1064,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1066,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1067,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1069,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1070,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1071,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1073,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1075,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1076,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1077,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1078,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1079,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1080,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1081,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1082,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1085,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1086,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1087,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1089,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1090,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1091,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1092,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1093,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1094,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1095,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1097,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1098,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1099,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1100,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1101,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1102,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1103,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1104,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1105,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1106,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1107,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1109,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1110,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1112,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1113,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1115,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1116,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1117,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1118,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1119,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1121,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1122,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1125,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1126,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1127,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1128,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1130,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1131,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1132,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1133,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1134,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1135,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1136,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1137,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1141,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1143,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1145,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1146,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1147,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1148,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1149,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1150,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1151,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1152,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1155,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1156,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1157,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1158,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1159,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1161,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1162,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1163,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1165,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1168,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1169,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1170,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1171,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1172,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1173,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1174,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1176,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1177,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1178,1.0,ok,ok,ok,ok,ok,ok,ok
instance_1179,1.0,ok,ok,ok,ok,ok,ok,ok
% 
% 
% 
