@RELATION Bado

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout}

@DATA
instance_255,1.0,algorithm_6,23.08,ok
instance_255,1.0,algorithm_4,128.76,ok
instance_255,1.0,algorithm_7,63.0,ok
instance_255,1.0,algorithm_3,28800.0,timeout
instance_255,1.0,algorithm_5,28800.0,timeout
instance_255,1.0,algorithm_8,28800.0,timeout
instance_255,1.0,algorithm_1,28800.0,timeout
instance_256,1.0,algorithm_2,26.96,ok
instance_256,1.0,algorithm_6,47.04,ok
instance_256,1.0,algorithm_4,222.52,ok
instance_256,1.0,algorithm_7,553.4,ok
instance_256,1.0,algorithm_3,28800.0,timeout
instance_256,1.0,algorithm_5,28800.0,timeout
instance_256,1.0,algorithm_8,28800.0,timeout
instance_256,1.0,algorithm_1,28800.0,timeout
instance_258,1.0,algorithm_2,251.48,ok
instance_258,1.0,algorithm_6,669.68,ok
instance_258,1.0,algorithm_4,18.4,ok
instance_258,1.0,algorithm_7,1.48,ok
instance_258,1.0,algorithm_3,0.84,ok
instance_258,1.0,algorithm_5,2.64,ok
instance_258,1.0,algorithm_8,1.04,ok
instance_258,1.0,algorithm_1,1.52,ok
instance_259,1.0,algorithm_2,973.8,ok
instance_259,1.0,algorithm_6,1567.68,ok
instance_259,1.0,algorithm_4,12.36,ok
instance_259,1.0,algorithm_7,2.0,ok
instance_259,1.0,algorithm_3,3.32,ok
instance_259,1.0,algorithm_5,7.28,ok
instance_259,1.0,algorithm_8,4.24,ok
instance_259,1.0,algorithm_1,5.72,ok
instance_260,1.0,algorithm_2,936.52,ok
instance_260,1.0,algorithm_6,1058.08,ok
instance_260,1.0,algorithm_4,12.44,ok
instance_260,1.0,algorithm_7,2.2,ok
instance_260,1.0,algorithm_3,0.68,ok
instance_260,1.0,algorithm_5,5.84,ok
instance_260,1.0,algorithm_8,0.88,ok
instance_260,1.0,algorithm_1,3.12,ok
instance_261,1.0,algorithm_2,1608.04,ok
instance_261,1.0,algorithm_6,2822.8,ok
instance_261,1.0,algorithm_4,28.44,ok
instance_261,1.0,algorithm_7,6.32,ok
instance_261,1.0,algorithm_3,4.12,ok
instance_261,1.0,algorithm_5,12.88,ok
instance_261,1.0,algorithm_8,4.72,ok
instance_261,1.0,algorithm_1,13.12,ok
instance_263,1.0,algorithm_2,339.64,ok
instance_263,1.0,algorithm_6,2093.72,ok
instance_263,1.0,algorithm_4,22.48,ok
instance_263,1.0,algorithm_7,3.8,ok
instance_263,1.0,algorithm_3,17.36,ok
instance_263,1.0,algorithm_5,35.88,ok
instance_263,1.0,algorithm_8,9.8,ok
instance_263,1.0,algorithm_1,11.36,ok
instance_266,1.0,algorithm_2,634.92,ok
instance_266,1.0,algorithm_6,3160.04,ok
instance_266,1.0,algorithm_4,43.2,ok
instance_266,1.0,algorithm_7,4.08,ok
instance_266,1.0,algorithm_3,9.72,ok
instance_266,1.0,algorithm_5,14.96,ok
instance_266,1.0,algorithm_8,5.28,ok
instance_266,1.0,algorithm_1,8.0,ok
instance_267,1.0,algorithm_2,55.76,ok
instance_267,1.0,algorithm_6,1855.4,ok
instance_267,1.0,algorithm_4,27.88,ok
instance_267,1.0,algorithm_7,2.68,ok
instance_267,1.0,algorithm_3,28.64,ok
instance_267,1.0,algorithm_5,19.52,ok
instance_267,1.0,algorithm_8,11.84,ok
instance_267,1.0,algorithm_1,18.6,ok
instance_268,1.0,algorithm_2,271.56,ok
instance_268,1.0,algorithm_6,2392.28,ok
instance_268,1.0,algorithm_4,30.08,ok
instance_268,1.0,algorithm_7,3.04,ok
instance_268,1.0,algorithm_3,19.88,ok
instance_268,1.0,algorithm_5,39.52,ok
instance_268,1.0,algorithm_8,29.68,ok
instance_268,1.0,algorithm_1,26.0,ok
instance_269,1.0,algorithm_2,664.64,ok
instance_269,1.0,algorithm_6,3520.08,ok
instance_269,1.0,algorithm_4,39.48,ok
instance_269,1.0,algorithm_7,60.96,ok
instance_269,1.0,algorithm_3,26.6,ok
instance_269,1.0,algorithm_5,56.68,ok
instance_269,1.0,algorithm_8,26.64,ok
instance_269,1.0,algorithm_1,23.68,ok
instance_271,1.0,algorithm_2,692.6,ok
instance_271,1.0,algorithm_6,4591.84,ok
instance_271,1.0,algorithm_4,27.04,ok
instance_271,1.0,algorithm_7,22.4,ok
instance_271,1.0,algorithm_3,70.24,ok
instance_271,1.0,algorithm_5,71.48,ok
instance_271,1.0,algorithm_8,39.28,ok
instance_271,1.0,algorithm_1,40.16,ok
instance_272,1.0,algorithm_2,19.2,ok
instance_272,1.0,algorithm_6,1263.4,ok
instance_272,1.0,algorithm_4,88.04,ok
instance_272,1.0,algorithm_7,5.32,ok
instance_272,1.0,algorithm_3,371.28,ok
instance_272,1.0,algorithm_5,377.32,ok
instance_272,1.0,algorithm_8,469.96,ok
instance_272,1.0,algorithm_1,402.48,ok
instance_273,1.0,algorithm_2,281.48,ok
instance_273,1.0,algorithm_6,2138.08,ok
instance_273,1.0,algorithm_4,49.08,ok
instance_273,1.0,algorithm_7,129.56,ok
instance_273,1.0,algorithm_3,8595.96,ok
instance_273,1.0,algorithm_5,7674.92,ok
instance_273,1.0,algorithm_8,11332.72,ok
instance_273,1.0,algorithm_1,10251.12,ok
instance_274,1.0,algorithm_2,1176.4,ok
instance_274,1.0,algorithm_6,4516.24,ok
instance_274,1.0,algorithm_4,37.92,ok
instance_274,1.0,algorithm_7,1101.04,ok
instance_274,1.0,algorithm_3,28800.0,timeout
instance_274,1.0,algorithm_5,28800.0,timeout
instance_274,1.0,algorithm_8,28800.0,timeout
instance_274,1.0,algorithm_1,28800.0,timeout
instance_276,1.0,algorithm_2,1541.6,ok
instance_276,1.0,algorithm_6,6021.88,ok
instance_276,1.0,algorithm_4,44.8,ok
instance_276,1.0,algorithm_7,1595.28,ok
instance_276,1.0,algorithm_3,28800.0,timeout
instance_276,1.0,algorithm_5,28800.0,timeout
instance_276,1.0,algorithm_8,28800.0,timeout
instance_276,1.0,algorithm_1,28800.0,timeout
instance_277,1.0,algorithm_2,182.2,ok
instance_277,1.0,algorithm_6,435.04,ok
instance_277,1.0,algorithm_4,27.52,ok
instance_277,1.0,algorithm_7,2.04,ok
instance_277,1.0,algorithm_3,0.84,ok
instance_277,1.0,algorithm_5,1.72,ok
instance_277,1.0,algorithm_8,4.24,ok
instance_277,1.0,algorithm_1,2.56,ok
instance_279,1.0,algorithm_2,28800.0,memout
instance_279,1.0,algorithm_6,28800.0,memout
instance_279,1.0,algorithm_4,10.6,ok
instance_279,1.0,algorithm_7,2.88,ok
instance_279,1.0,algorithm_3,0.16,ok
instance_279,1.0,algorithm_5,0.8,ok
instance_279,1.0,algorithm_8,0.96,ok
instance_279,1.0,algorithm_1,2.56,ok
instance_280,1.0,algorithm_2,28800.0,memout
instance_280,1.0,algorithm_6,28800.0,memout
instance_280,1.0,algorithm_4,13.4,ok
instance_280,1.0,algorithm_7,1.12,ok
instance_280,1.0,algorithm_3,0.12,ok
instance_280,1.0,algorithm_5,0.96,ok
instance_280,1.0,algorithm_8,0.6,ok
instance_280,1.0,algorithm_1,3.2,ok
instance_282,1.0,algorithm_2,28800.0,memout
instance_282,1.0,algorithm_6,28800.0,memout
instance_282,1.0,algorithm_4,16.24,ok
instance_282,1.0,algorithm_7,1.36,ok
instance_282,1.0,algorithm_3,0.32,ok
instance_282,1.0,algorithm_5,1.76,ok
instance_282,1.0,algorithm_8,2.16,ok
instance_282,1.0,algorithm_1,7.72,ok
instance_284,1.0,algorithm_2,28800.0,memout
instance_284,1.0,algorithm_6,28800.0,memout
instance_284,1.0,algorithm_4,28800.0,memout
instance_284,1.0,algorithm_7,28800.0,timeout
instance_284,1.0,algorithm_3,89.32,ok
instance_284,1.0,algorithm_5,171.04,ok
instance_284,1.0,algorithm_8,68.6,ok
instance_284,1.0,algorithm_1,121.92,ok
instance_285,1.0,algorithm_2,28800.0,memout
instance_285,1.0,algorithm_6,28800.0,memout
instance_285,1.0,algorithm_4,28800.0,memout
instance_285,1.0,algorithm_7,54.0,ok
instance_285,1.0,algorithm_3,6.88,ok
instance_285,1.0,algorithm_5,17.0,ok
instance_285,1.0,algorithm_8,4.72,ok
instance_285,1.0,algorithm_1,11.68,ok
instance_286,1.0,algorithm_2,28800.0,memout
instance_286,1.0,algorithm_6,28800.0,memout
instance_286,1.0,algorithm_4,28800.0,memout
instance_286,1.0,algorithm_7,389.76,ok
instance_286,1.0,algorithm_3,11.92,ok
instance_286,1.0,algorithm_5,25.72,ok
instance_286,1.0,algorithm_8,7.6,ok
instance_286,1.0,algorithm_1,13.36,ok
instance_289,1.0,algorithm_2,28800.0,memout
instance_289,1.0,algorithm_6,28800.0,memout
instance_289,1.0,algorithm_4,83.48,ok
instance_289,1.0,algorithm_7,4.68,ok
instance_289,1.0,algorithm_3,0.32,ok
instance_289,1.0,algorithm_5,1.56,ok
instance_289,1.0,algorithm_8,2.8,ok
instance_289,1.0,algorithm_1,4.2,ok
instance_290,1.0,algorithm_2,28800.0,memout
instance_290,1.0,algorithm_6,28800.0,memout
instance_290,1.0,algorithm_4,28800.0,memout
instance_290,1.0,algorithm_7,124.56,ok
instance_290,1.0,algorithm_3,46.84,ok
instance_290,1.0,algorithm_5,43.52,ok
instance_290,1.0,algorithm_8,14.04,ok
instance_290,1.0,algorithm_1,20.24,ok
instance_291,1.0,algorithm_2,28800.0,memout
instance_291,1.0,algorithm_6,28800.0,memout
instance_291,1.0,algorithm_4,28800.0,memout
instance_291,1.0,algorithm_7,115.28,ok
instance_291,1.0,algorithm_3,64.52,ok
instance_291,1.0,algorithm_5,56.56,ok
instance_291,1.0,algorithm_8,17.24,ok
instance_291,1.0,algorithm_1,30.52,ok
instance_292,1.0,algorithm_2,28800.0,memout
instance_292,1.0,algorithm_6,28800.0,memout
instance_292,1.0,algorithm_4,28800.0,memout
instance_292,1.0,algorithm_7,115.04,ok
instance_292,1.0,algorithm_3,12.76,ok
instance_292,1.0,algorithm_5,55.64,ok
instance_292,1.0,algorithm_8,13.16,ok
instance_292,1.0,algorithm_1,32.44,ok
instance_293,1.0,algorithm_2,28800.0,memout
instance_293,1.0,algorithm_6,28800.0,memout
instance_293,1.0,algorithm_4,28800.0,memout
instance_293,1.0,algorithm_7,284.16,ok
instance_293,1.0,algorithm_3,4.76,ok
instance_293,1.0,algorithm_5,30.0,ok
instance_293,1.0,algorithm_8,9.32,ok
instance_293,1.0,algorithm_1,14.32,ok
instance_294,1.0,algorithm_2,28800.0,memout
instance_294,1.0,algorithm_6,28800.0,memout
instance_294,1.0,algorithm_4,28800.0,memout
instance_294,1.0,algorithm_7,306.72,ok
instance_294,1.0,algorithm_3,40.2,ok
instance_294,1.0,algorithm_5,49.56,ok
instance_294,1.0,algorithm_8,13.88,ok
instance_294,1.0,algorithm_1,30.56,ok
instance_295,1.0,algorithm_2,28800.0,memout
instance_295,1.0,algorithm_6,28800.0,memout
instance_295,1.0,algorithm_4,28800.0,memout
instance_295,1.0,algorithm_7,306.8,ok
instance_295,1.0,algorithm_3,43.36,ok
instance_295,1.0,algorithm_5,64.8,ok
instance_295,1.0,algorithm_8,13.08,ok
instance_295,1.0,algorithm_1,38.12,ok
instance_297,1.0,algorithm_2,28800.0,memout
instance_297,1.0,algorithm_6,28800.0,memout
instance_297,1.0,algorithm_4,28800.0,memout
instance_297,1.0,algorithm_7,28800.0,timeout
instance_297,1.0,algorithm_3,35.04,ok
instance_297,1.0,algorithm_5,48.52,ok
instance_297,1.0,algorithm_8,21.92,ok
instance_297,1.0,algorithm_1,51.8,ok
instance_303,1.0,algorithm_2,28800.0,memout
instance_303,1.0,algorithm_6,28800.0,memout
instance_303,1.0,algorithm_4,28800.0,memout
instance_303,1.0,algorithm_7,17721.64,ok
instance_303,1.0,algorithm_3,50.4,ok
instance_303,1.0,algorithm_5,94.04,ok
instance_303,1.0,algorithm_8,73.52,ok
instance_303,1.0,algorithm_1,172.36,ok
instance_304,1.0,algorithm_2,28800.0,memout
instance_304,1.0,algorithm_6,28800.0,memout
instance_304,1.0,algorithm_4,28800.0,timeout
instance_304,1.0,algorithm_7,18076.76,ok
instance_304,1.0,algorithm_3,145.56,ok
instance_304,1.0,algorithm_5,167.32,ok
instance_304,1.0,algorithm_8,201.8,ok
instance_304,1.0,algorithm_1,177.64,ok
instance_306,1.0,algorithm_2,28800.0,memout
instance_306,1.0,algorithm_6,28800.0,memout
instance_306,1.0,algorithm_4,28800.0,memout
instance_306,1.0,algorithm_7,28800.0,timeout
instance_306,1.0,algorithm_3,116.28,ok
instance_306,1.0,algorithm_5,109.44,ok
instance_306,1.0,algorithm_8,350.92,ok
instance_306,1.0,algorithm_1,311.6,ok
instance_307,1.0,algorithm_2,28800.0,memout
instance_307,1.0,algorithm_6,28800.0,memout
instance_307,1.0,algorithm_4,28800.0,memout
instance_307,1.0,algorithm_7,28800.0,timeout
instance_307,1.0,algorithm_3,360.56,ok
instance_307,1.0,algorithm_5,342.68,ok
instance_307,1.0,algorithm_8,558.32,ok
instance_307,1.0,algorithm_1,994.2,ok
instance_308,1.0,algorithm_2,28800.0,memout
instance_308,1.0,algorithm_6,28800.0,memout
instance_308,1.0,algorithm_4,28800.0,timeout
instance_308,1.0,algorithm_7,28800.0,timeout
instance_308,1.0,algorithm_3,369.08,ok
instance_308,1.0,algorithm_5,341.36,ok
instance_308,1.0,algorithm_8,603.0,ok
instance_308,1.0,algorithm_1,577.96,ok
instance_309,1.0,algorithm_2,28800.0,memout
instance_309,1.0,algorithm_6,28800.0,memout
instance_309,1.0,algorithm_4,28800.0,memout
instance_309,1.0,algorithm_7,28800.0,timeout
instance_309,1.0,algorithm_3,361.2,ok
instance_309,1.0,algorithm_5,328.48,ok
instance_309,1.0,algorithm_8,673.6,ok
instance_309,1.0,algorithm_1,866.4,ok
instance_310,1.0,algorithm_2,28800.0,memout
instance_310,1.0,algorithm_6,28800.0,memout
instance_310,1.0,algorithm_4,28800.0,memout
instance_310,1.0,algorithm_7,28800.0,timeout
instance_310,1.0,algorithm_3,701.68,ok
instance_310,1.0,algorithm_5,1328.0,ok
instance_310,1.0,algorithm_8,1470.72,ok
instance_310,1.0,algorithm_1,2533.52,ok
instance_311,1.0,algorithm_2,28800.0,memout
instance_311,1.0,algorithm_6,28800.0,memout
instance_311,1.0,algorithm_4,28800.0,memout
instance_311,1.0,algorithm_7,28800.0,timeout
instance_311,1.0,algorithm_3,950.04,ok
instance_311,1.0,algorithm_5,1092.6,ok
instance_311,1.0,algorithm_8,1915.4,ok
instance_311,1.0,algorithm_1,2013.76,ok
instance_312,1.0,algorithm_2,28800.0,memout
instance_312,1.0,algorithm_6,28800.0,memout
instance_312,1.0,algorithm_4,28800.0,memout
instance_312,1.0,algorithm_7,28800.0,timeout
instance_312,1.0,algorithm_3,2070.44,ok
instance_312,1.0,algorithm_5,2022.72,ok
instance_312,1.0,algorithm_8,9705.0,ok
instance_312,1.0,algorithm_1,28800.0,timeout
instance_313,1.0,algorithm_2,0.64,ok
instance_313,1.0,algorithm_6,1.8,ok
instance_313,1.0,algorithm_4,13.08,ok
instance_313,1.0,algorithm_7,3.92,ok
instance_313,1.0,algorithm_3,57.44,ok
instance_313,1.0,algorithm_5,69.04,ok
instance_313,1.0,algorithm_8,33.68,ok
instance_313,1.0,algorithm_1,50.72,ok
instance_314,1.0,algorithm_2,0.72,ok
instance_314,1.0,algorithm_6,1.28,ok
instance_314,1.0,algorithm_4,11.76,ok
instance_314,1.0,algorithm_7,3.8,ok
instance_314,1.0,algorithm_3,19.64,ok
instance_314,1.0,algorithm_5,32.0,ok
instance_314,1.0,algorithm_8,9.76,ok
instance_314,1.0,algorithm_1,12.32,ok
instance_316,1.0,algorithm_2,1.12,ok
instance_316,1.0,algorithm_6,2.48,ok
instance_316,1.0,algorithm_4,13.88,ok
instance_316,1.0,algorithm_7,4.32,ok
instance_316,1.0,algorithm_3,57.8,ok
instance_316,1.0,algorithm_5,59.92,ok
instance_316,1.0,algorithm_8,23.24,ok
instance_316,1.0,algorithm_1,43.92,ok
instance_317,1.0,algorithm_2,7.04,ok
instance_317,1.0,algorithm_6,8.52,ok
instance_317,1.0,algorithm_4,55.88,ok
instance_317,1.0,algorithm_7,26.8,ok
instance_317,1.0,algorithm_3,28800.0,timeout
instance_317,1.0,algorithm_5,28800.0,timeout
instance_317,1.0,algorithm_8,28800.0,timeout
instance_317,1.0,algorithm_1,28800.0,timeout
instance_318,1.0,algorithm_2,0.08,ok
instance_318,1.0,algorithm_6,0.24,ok
instance_318,1.0,algorithm_4,12.96,ok
instance_318,1.0,algorithm_7,3.6,ok
instance_318,1.0,algorithm_3,156.84,ok
instance_318,1.0,algorithm_5,176.8,ok
instance_318,1.0,algorithm_8,224.96,ok
instance_318,1.0,algorithm_1,217.0,ok
instance_319,1.0,algorithm_2,0.84,ok
instance_319,1.0,algorithm_6,1.4,ok
instance_319,1.0,algorithm_4,23.04,ok
instance_319,1.0,algorithm_7,7.84,ok
instance_319,1.0,algorithm_3,3285.52,ok
instance_319,1.0,algorithm_5,3736.0,ok
instance_319,1.0,algorithm_8,10193.8,ok
instance_319,1.0,algorithm_1,10529.0,ok
instance_322,1.0,algorithm_2,16.88,ok
instance_322,1.0,algorithm_6,27.88,ok
instance_322,1.0,algorithm_4,377.4,ok
instance_322,1.0,algorithm_7,3.84,ok
instance_322,1.0,algorithm_3,1.12,ok
instance_322,1.0,algorithm_5,8.96,ok
instance_322,1.0,algorithm_8,3.64,ok
instance_322,1.0,algorithm_1,11.52,ok
instance_324,1.0,algorithm_2,8.2,ok
instance_324,1.0,algorithm_6,21.24,ok
instance_324,1.0,algorithm_4,239.16,ok
instance_324,1.0,algorithm_7,3.56,ok
instance_324,1.0,algorithm_3,1.0,ok
instance_324,1.0,algorithm_5,13.6,ok
instance_324,1.0,algorithm_8,2.24,ok
instance_324,1.0,algorithm_1,5.4,ok
instance_325,1.0,algorithm_2,13.12,ok
instance_325,1.0,algorithm_6,25.84,ok
instance_325,1.0,algorithm_4,372.0,ok
instance_325,1.0,algorithm_7,3.92,ok
instance_325,1.0,algorithm_3,1.36,ok
instance_325,1.0,algorithm_5,14.68,ok
instance_325,1.0,algorithm_8,3.28,ok
instance_325,1.0,algorithm_1,5.64,ok
instance_326,1.0,algorithm_2,16.0,ok
instance_326,1.0,algorithm_6,26.16,ok
instance_326,1.0,algorithm_4,374.64,ok
instance_326,1.0,algorithm_7,4.08,ok
instance_326,1.0,algorithm_3,1.44,ok
instance_326,1.0,algorithm_5,13.96,ok
instance_326,1.0,algorithm_8,3.44,ok
instance_326,1.0,algorithm_1,9.04,ok
instance_327,1.0,algorithm_2,21.88,ok
instance_327,1.0,algorithm_6,35.92,ok
instance_327,1.0,algorithm_4,672.36,ok
instance_327,1.0,algorithm_7,5.44,ok
instance_327,1.0,algorithm_3,2.08,ok
instance_327,1.0,algorithm_5,26.8,ok
instance_327,1.0,algorithm_8,11.96,ok
instance_327,1.0,algorithm_1,15.64,ok
instance_328,1.0,algorithm_2,1.28,ok
instance_328,1.0,algorithm_6,11.84,ok
instance_328,1.0,algorithm_4,252.84,ok
instance_328,1.0,algorithm_7,3.6,ok
instance_328,1.0,algorithm_3,14.68,ok
instance_328,1.0,algorithm_5,41.36,ok
instance_328,1.0,algorithm_8,5.6,ok
instance_328,1.0,algorithm_1,18.52,ok
instance_330,1.0,algorithm_2,16.28,ok
instance_330,1.0,algorithm_6,31.76,ok
instance_330,1.0,algorithm_4,475.6,ok
instance_330,1.0,algorithm_7,4.64,ok
instance_330,1.0,algorithm_3,1.64,ok
instance_330,1.0,algorithm_5,23.88,ok
instance_330,1.0,algorithm_8,9.4,ok
instance_330,1.0,algorithm_1,19.88,ok
instance_331,1.0,algorithm_2,21.04,ok
instance_331,1.0,algorithm_6,35.4,ok
instance_331,1.0,algorithm_4,482.84,ok
instance_331,1.0,algorithm_7,5.48,ok
instance_331,1.0,algorithm_3,1.92,ok
instance_331,1.0,algorithm_5,25.4,ok
instance_331,1.0,algorithm_8,11.12,ok
instance_331,1.0,algorithm_1,24.64,ok
instance_332,1.0,algorithm_2,22.0,ok
instance_332,1.0,algorithm_6,36.08,ok
instance_332,1.0,algorithm_4,673.4,ok
instance_332,1.0,algorithm_7,5.44,ok
instance_332,1.0,algorithm_3,2.08,ok
instance_332,1.0,algorithm_5,21.8,ok
instance_332,1.0,algorithm_8,9.04,ok
instance_332,1.0,algorithm_1,16.52,ok
instance_333,1.0,algorithm_2,43.12,ok
instance_333,1.0,algorithm_6,59.6,ok
instance_333,1.0,algorithm_4,174.8,ok
instance_333,1.0,algorithm_7,744.88,ok
instance_333,1.0,algorithm_3,4849.32,ok
instance_333,1.0,algorithm_5,5562.24,ok
instance_333,1.0,algorithm_8,4329.12,ok
instance_333,1.0,algorithm_1,3071.16,ok
instance_334,1.0,algorithm_2,1.36,ok
instance_334,1.0,algorithm_6,11.76,ok
instance_334,1.0,algorithm_4,200.04,ok
instance_334,1.0,algorithm_7,5.04,ok
instance_334,1.0,algorithm_3,32.72,ok
instance_334,1.0,algorithm_5,66.56,ok
instance_334,1.0,algorithm_8,22.32,ok
instance_334,1.0,algorithm_1,51.0,ok
instance_335,1.0,algorithm_2,9.04,ok
instance_335,1.0,algorithm_6,23.44,ok
instance_335,1.0,algorithm_4,146.48,ok
instance_335,1.0,algorithm_7,70.76,ok
instance_335,1.0,algorithm_3,1290.92,ok
instance_335,1.0,algorithm_5,1328.48,ok
instance_335,1.0,algorithm_8,846.96,ok
instance_335,1.0,algorithm_1,971.12,ok
instance_336,1.0,algorithm_2,29.32,ok
instance_336,1.0,algorithm_6,47.92,ok
instance_336,1.0,algorithm_4,156.12,ok
instance_336,1.0,algorithm_7,426.84,ok
instance_336,1.0,algorithm_3,4064.0,ok
instance_336,1.0,algorithm_5,4760.88,ok
instance_336,1.0,algorithm_8,4484.84,ok
instance_336,1.0,algorithm_1,4592.52,ok
instance_337,1.0,algorithm_2,39.84,ok
instance_337,1.0,algorithm_6,56.6,ok
instance_337,1.0,algorithm_4,172.24,ok
instance_337,1.0,algorithm_7,642.68,ok
instance_337,1.0,algorithm_3,4278.24,ok
instance_337,1.0,algorithm_5,4773.8,ok
instance_337,1.0,algorithm_8,3359.0,ok
instance_337,1.0,algorithm_1,4135.96,ok
instance_339,1.0,algorithm_2,1.24,ok
instance_339,1.0,algorithm_6,10.24,ok
instance_339,1.0,algorithm_4,167.32,ok
instance_339,1.0,algorithm_7,4.4,ok
instance_339,1.0,algorithm_3,238.0,ok
instance_339,1.0,algorithm_5,261.28,ok
instance_339,1.0,algorithm_8,186.76,ok
instance_339,1.0,algorithm_1,208.52,ok
instance_340,1.0,algorithm_2,8.04,ok
instance_340,1.0,algorithm_6,29.12,ok
instance_340,1.0,algorithm_4,257.28,ok
instance_340,1.0,algorithm_7,59.4,ok
instance_340,1.0,algorithm_3,28800.0,timeout
instance_340,1.0,algorithm_5,28800.0,timeout
instance_340,1.0,algorithm_8,28800.0,timeout
instance_340,1.0,algorithm_1,28800.0,timeout
instance_341,1.0,algorithm_2,56.24,ok
instance_341,1.0,algorithm_6,99.8,ok
instance_341,1.0,algorithm_4,557.48,ok
instance_341,1.0,algorithm_7,1440.92,ok
instance_341,1.0,algorithm_3,28800.0,timeout
instance_341,1.0,algorithm_5,28800.0,timeout
instance_341,1.0,algorithm_8,28800.0,timeout
instance_341,1.0,algorithm_1,28800.0,timeout
instance_342,1.0,algorithm_2,294.08,ok
instance_342,1.0,algorithm_6,402.96,ok
instance_342,1.0,algorithm_4,1190.68,ok
instance_342,1.0,algorithm_7,9295.4,ok
instance_342,1.0,algorithm_3,28800.0,timeout
instance_342,1.0,algorithm_5,28800.0,timeout
instance_342,1.0,algorithm_8,28800.0,timeout
instance_342,1.0,algorithm_1,28800.0,timeout
instance_343,1.0,algorithm_2,730.8,ok
instance_343,1.0,algorithm_6,916.84,ok
instance_343,1.0,algorithm_4,1851.84,ok
instance_343,1.0,algorithm_7,28800.0,timeout
instance_343,1.0,algorithm_3,28800.0,timeout
instance_343,1.0,algorithm_5,28800.0,timeout
instance_343,1.0,algorithm_8,28800.0,timeout
instance_343,1.0,algorithm_1,28800.0,timeout
instance_344,1.0,algorithm_2,2.16,ok
instance_344,1.0,algorithm_6,13.24,ok
instance_344,1.0,algorithm_4,2009.16,ok
instance_344,1.0,algorithm_7,3.4,ok
instance_344,1.0,algorithm_3,0.32,ok
instance_344,1.0,algorithm_5,12.32,ok
instance_344,1.0,algorithm_8,1.2,ok
instance_344,1.0,algorithm_1,2.92,ok
instance_345,1.0,algorithm_2,1.4,ok
instance_345,1.0,algorithm_6,11.44,ok
instance_345,1.0,algorithm_4,1308.64,ok
instance_345,1.0,algorithm_7,3.28,ok
instance_345,1.0,algorithm_3,0.48,ok
instance_345,1.0,algorithm_5,6.48,ok
instance_345,1.0,algorithm_8,1.44,ok
instance_345,1.0,algorithm_1,2.96,ok
instance_346,1.0,algorithm_2,102.4,ok
instance_346,1.0,algorithm_6,179.56,ok
instance_346,1.0,algorithm_4,25.72,ok
instance_346,1.0,algorithm_7,3.52,ok
instance_346,1.0,algorithm_3,2.0,ok
instance_346,1.0,algorithm_5,3.2,ok
instance_346,1.0,algorithm_8,1.68,ok
instance_346,1.0,algorithm_1,3.4,ok
instance_347,1.0,algorithm_2,109.36,ok
instance_347,1.0,algorithm_6,157.0,ok
instance_347,1.0,algorithm_4,55.2,ok
instance_347,1.0,algorithm_7,2.24,ok
instance_347,1.0,algorithm_3,1.72,ok
instance_347,1.0,algorithm_5,3.12,ok
instance_347,1.0,algorithm_8,2.04,ok
instance_347,1.0,algorithm_1,2.8,ok
instance_348,1.0,algorithm_2,99.92,ok
instance_348,1.0,algorithm_6,151.68,ok
instance_348,1.0,algorithm_4,32.0,ok
instance_348,1.0,algorithm_7,123.84,ok
instance_348,1.0,algorithm_3,1.88,ok
instance_348,1.0,algorithm_5,3.92,ok
instance_348,1.0,algorithm_8,2.76,ok
instance_348,1.0,algorithm_1,3.76,ok
instance_351,1.0,algorithm_2,104.64,ok
instance_351,1.0,algorithm_6,152.24,ok
instance_351,1.0,algorithm_4,44.72,ok
instance_351,1.0,algorithm_7,3.64,ok
instance_351,1.0,algorithm_3,0.52,ok
instance_351,1.0,algorithm_5,3.72,ok
instance_351,1.0,algorithm_8,1.88,ok
instance_351,1.0,algorithm_1,3.68,ok
instance_352,1.0,algorithm_2,109.84,ok
instance_352,1.0,algorithm_6,148.36,ok
instance_352,1.0,algorithm_4,24.32,ok
instance_352,1.0,algorithm_7,0.88,ok
instance_352,1.0,algorithm_3,1.4,ok
instance_352,1.0,algorithm_5,4.24,ok
instance_352,1.0,algorithm_8,1.76,ok
instance_352,1.0,algorithm_1,4.16,ok
instance_354,1.0,algorithm_2,114.16,ok
instance_354,1.0,algorithm_6,146.6,ok
instance_354,1.0,algorithm_4,60.96,ok
instance_354,1.0,algorithm_7,0.88,ok
instance_354,1.0,algorithm_3,0.84,ok
instance_354,1.0,algorithm_5,4.08,ok
instance_354,1.0,algorithm_8,2.72,ok
instance_354,1.0,algorithm_1,4.08,ok
instance_357,1.0,algorithm_2,344.48,ok
instance_357,1.0,algorithm_6,508.76,ok
instance_357,1.0,algorithm_4,27.48,ok
instance_357,1.0,algorithm_7,264.32,ok
instance_357,1.0,algorithm_3,12.0,ok
instance_357,1.0,algorithm_5,27.92,ok
instance_357,1.0,algorithm_8,13.12,ok
instance_357,1.0,algorithm_1,11.68,ok
instance_358,1.0,algorithm_2,457.08,ok
instance_358,1.0,algorithm_6,616.08,ok
instance_358,1.0,algorithm_4,7.96,ok
