@RELATION Oberon

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE predictive_accuracy NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
instance_26,1.0,algorithm_22,0.741379,ok
instance_26,1.0,algorithm_3,0.92163,ok
instance_26,1.0,algorithm_29,0.697806,ok
instance_26,1.0,algorithm_4,0.959875,ok
instance_26,1.0,algorithm_12,0.957994,ok
instance_26,1.0,algorithm_10,0.952351,ok
instance_26,1.0,algorithm_17,0.963009,ok
instance_26,1.0,algorithm_1,0.945455,ok
instance_26,1.0,algorithm_7,0.834796,ok
instance_26,1.0,algorithm_11,0.419122,ok
instance_26,1.0,algorithm_21,0.952351,ok
instance_26,1.0,algorithm_27,0.294357,ok
instance_26,1.0,algorithm_9,0.947962,ok
instance_26,1.0,algorithm_24,0.953605,ok
instance_26,1.0,algorithm_2,0.718495,ok
instance_26,1.0,algorithm_16,0.945141,ok
instance_26,1.0,algorithm_30,0.934483,ok
instance_26,1.0,algorithm_19,0.948589,ok
instance_26,1.0,algorithm_8,0.89373,ok
instance_26,1.0,algorithm_18,0.857367,ok
instance_26,1.0,algorithm_28,0.941693,ok
instance_26,1.0,algorithm_6,0.932915,ok
instance_26,1.0,algorithm_20,0.781505,ok
instance_26,1.0,algorithm_23,0.950784,ok
instance_28,1.0,algorithm_14,0.828,ok
instance_28,1.0,algorithm_5,0.8416,ok
instance_28,1.0,algorithm_25,0.8356,ok
instance_28,1.0,algorithm_13,0.8666,ok
instance_28,1.0,algorithm_15,0.5356,ok
instance_28,1.0,algorithm_26,0.7548,ok
instance_28,1.0,algorithm_22,0.7322,ok
instance_28,1.0,algorithm_3,0.7686,ok
instance_28,1.0,algorithm_29,0.7242,ok
instance_28,1.0,algorithm_4,0.8522,ok
instance_28,1.0,algorithm_12,0.8722,ok
instance_28,1.0,algorithm_10,0.8008,ok
instance_28,1.0,algorithm_17,0.8542,ok
instance_28,1.0,algorithm_1,0.791,ok
instance_28,1.0,algorithm_7,0.8042,ok
instance_28,1.0,algorithm_11,0.4616,ok
instance_28,1.0,algorithm_21,0.8008,ok
instance_28,1.0,algorithm_27,0.3384,ok
instance_28,1.0,algorithm_9,0.8336,ok
instance_28,1.0,algorithm_24,0.8016,ok
instance_28,1.0,algorithm_2,0.5724,ok
instance_28,1.0,algorithm_16,0.764,ok
instance_28,1.0,algorithm_30,0.8008,ok
instance_28,1.0,algorithm_19,0.793,ok
instance_28,1.0,algorithm_8,0.8698,ok
instance_28,1.0,algorithm_18,0.6706,ok
instance_28,1.0,algorithm_28,0.8134,ok
instance_28,1.0,algorithm_6,0.8184,ok
instance_28,1.0,algorithm_20,0.7452,ok
instance_28,1.0,algorithm_23,0.8312,ok
instance_29,1.0,algorithm_14,0.795065,ok
instance_29,1.0,algorithm_5,0.789173,ok
instance_29,1.0,algorithm_25,0.797625,ok
instance_29,1.0,algorithm_13,0.758717,ok
instance_29,1.0,algorithm_15,0.760086,ok
instance_29,1.0,algorithm_26,0.908192,ok
instance_29,1.0,algorithm_22,0.793079,ok
instance_29,1.0,algorithm_3,0.88076,ok
instance_29,1.0,algorithm_29,0.880275,ok
instance_29,1.0,algorithm_4,0.924281,ok
instance_29,1.0,algorithm_12,0.91009,ok
instance_29,1.0,algorithm_10,0.773438,ok
instance_29,1.0,algorithm_17,0.689994,ok
instance_29,1.0,algorithm_1,0.85538,ok
instance_29,1.0,algorithm_7,0.7965,ok
instance_29,1.0,algorithm_11,0.453986,ok
instance_29,1.0,algorithm_21,0.730557,ok
instance_29,1.0,algorithm_27,0.399872,ok
instance_29,1.0,algorithm_9,0.848053,ok
instance_29,1.0,algorithm_24,0.745388,ok
instance_29,1.0,algorithm_2,0.759843,ok
instance_29,1.0,algorithm_16,0.895613,ok
instance_29,1.0,algorithm_30,0.746072,ok
instance_29,1.0,algorithm_19,0.796831,ok
instance_29,1.0,algorithm_8,0.761211,ok
instance_29,1.0,algorithm_18,0.761542,ok
instance_29,1.0,algorithm_28,0.93953,ok
instance_29,1.0,algorithm_6,0.905588,ok
instance_29,1.0,algorithm_20,0.800693,ok
instance_29,1.0,algorithm_23,0.772047,ok
instance_30,1.0,algorithm_14,0.820035,ok
instance_30,1.0,algorithm_5,0.821789,ok
instance_30,1.0,algorithm_25,0.810829,ok
instance_30,1.0,algorithm_13,0.835598,ok
instance_30,1.0,algorithm_15,0.795923,ok
instance_30,1.0,algorithm_26,0.835379,ok
instance_30,1.0,algorithm_22,0.770934,ok
instance_30,1.0,algorithm_3,0.836475,ok
instance_30,1.0,algorithm_29,0.782113,ok
instance_30,1.0,algorithm_4,0.845682,ok
instance_30,1.0,algorithm_12,0.84612,ok
instance_30,1.0,algorithm_10,0.774003,ok
instance_30,1.0,algorithm_17,0.813021,ok
instance_30,1.0,algorithm_1,0.83516,ok
instance_30,1.0,algorithm_7,0.819597,ok
instance_30,1.0,algorithm_11,0.758001,ok
instance_30,1.0,algorithm_21,0.828584,ok
instance_30,1.0,algorithm_27,0.795704,ok
instance_30,1.0,algorithm_9,0.831434,ok
instance_30,1.0,algorithm_24,0.767427,ok
instance_30,1.0,algorithm_2,0.751863,ok
instance_30,1.0,algorithm_16,0.84897,ok
instance_30,1.0,algorithm_30,0.828584,ok
instance_30,1.0,algorithm_19,0.841736,ok
instance_30,1.0,algorithm_8,0.840859,ok
instance_30,1.0,algorithm_18,0.830118,ok
instance_30,1.0,algorithm_28,0.817405,ok
instance_30,1.0,algorithm_6,0.848093,ok
instance_30,1.0,algorithm_20,0.840421,ok
instance_30,1.0,algorithm_23,0.839982,ok
instance_32,1.0,algorithm_14,0.513245,ok
instance_32,1.0,algorithm_5,0.513245,ok
instance_32,1.0,algorithm_25,0.513245,ok
instance_32,1.0,algorithm_13,0.980132,ok
instance_32,1.0,algorithm_15,0.97351,ok
instance_32,1.0,algorithm_26,0.948675,ok
instance_32,1.0,algorithm_22,0.966887,ok
instance_32,1.0,algorithm_3,0.963576,ok
instance_32,1.0,algorithm_29,0.928808,ok
instance_32,1.0,algorithm_4,0.97351,ok
instance_32,1.0,algorithm_12,0.958609,ok
instance_32,1.0,algorithm_10,0.970199,ok
instance_32,1.0,algorithm_17,0.958609,ok
instance_32,1.0,algorithm_1,0.960265,ok
instance_32,1.0,algorithm_7,0.970199,ok
instance_32,1.0,algorithm_11,0.965232,ok
instance_32,1.0,algorithm_21,0.970199,ok
instance_32,1.0,algorithm_27,0.569536,ok
instance_32,1.0,algorithm_9,0.970199,ok
instance_32,1.0,algorithm_24,0.97351,ok
instance_32,1.0,algorithm_2,0.965232,ok
instance_32,1.0,algorithm_16,0.965232,ok
instance_32,1.0,algorithm_30,0.971854,ok
instance_32,1.0,algorithm_19,0.970199,ok
instance_32,1.0,algorithm_8,0.958609,ok
instance_32,1.0,algorithm_18,0.966887,ok
instance_32,1.0,algorithm_28,0.970199,ok
instance_32,1.0,algorithm_6,0.963576,ok
instance_32,1.0,algorithm_20,0.948675,ok
instance_32,1.0,algorithm_23,0.966887,ok
instance_35,1.0,algorithm_14,0.860018,ok
instance_35,1.0,algorithm_5,0.860018,ok
instance_35,1.0,algorithm_25,0.860018,ok
instance_35,1.0,algorithm_13,0.972858,ok
instance_35,1.0,algorithm_15,0.927417,ok
instance_35,1.0,algorithm_26,0.972248,ok
instance_35,1.0,algorithm_22,0.964623,ok
instance_35,1.0,algorithm_3,0.966758,ok
instance_35,1.0,algorithm_29,0.965233,ok
instance_35,1.0,algorithm_4,0.982312,ok
instance_35,1.0,algorithm_12,0.971638,ok
instance_35,1.0,algorithm_10,0.860018,ok
instance_35,1.0,algorithm_17,0.959439,ok
instance_35,1.0,algorithm_1,0.972248,ok
instance_35,1.0,algorithm_7,0.94663,ok
instance_35,1.0,algorithm_11,0.773102,ok
instance_35,1.0,algorithm_21,0.960964,ok
instance_35,1.0,algorithm_27,0.309851,ok
instance_35,1.0,algorithm_9,0.968893,ok
instance_35,1.0,algorithm_24,0.966148,ok
instance_35,1.0,algorithm_2,0.921927,ok
instance_35,1.0,algorithm_16,0.968588,ok
instance_35,1.0,algorithm_30,0.965538,ok
instance_35,1.0,algorithm_19,0.967063,ok
instance_35,1.0,algorithm_8,0.946325,ok
instance_35,1.0,algorithm_18,0.920708,ok
instance_35,1.0,algorithm_28,0.978042,ok
instance_35,1.0,algorithm_6,0.973468,ok
instance_35,1.0,algorithm_20,0.957304,ok
instance_35,1.0,algorithm_23,0.953339,ok
instance_36,1.0,algorithm_14,0.809646,ok
instance_36,1.0,algorithm_5,0.811116,ok
instance_36,1.0,algorithm_25,0.811116,ok
instance_36,1.0,algorithm_13,0.807441,ok
instance_36,1.0,algorithm_15,0.795407,ok
instance_36,1.0,algorithm_26,0.795039,ok
instance_36,1.0,algorithm_22,0.765825,ok
instance_36,1.0,algorithm_3,0.806798,ok
instance_36,1.0,algorithm_29,0.757648,ok
instance_36,1.0,algorithm_4,0.817088,ok
instance_36,1.0,algorithm_12,0.810565,ok
instance_36,1.0,algorithm_10,0.807625,ok
instance_36,1.0,algorithm_17,0.806523,ok
instance_36,1.0,algorithm_1,0.810841,ok
instance_36,1.0,algorithm_7,0.810014,ok
instance_36,1.0,algorithm_11,0.807074,ok
instance_36,1.0,algorithm_21,0.804777,ok
instance_36,1.0,algorithm_27,0.773174,ok
instance_36,1.0,algorithm_9,0.793385,ok
instance_36,1.0,algorithm_24,0.681121,ok
instance_36,1.0,algorithm_2,0.806523,ok
instance_36,1.0,algorithm_16,0.810657,ok
instance_36,1.0,algorithm_30,0.804777,ok
instance_36,1.0,algorithm_19,0.807258,ok
instance_36,1.0,algorithm_8,0.813229,ok
instance_36,1.0,algorithm_18,0.806982,ok
instance_36,1.0,algorithm_28,0.788333,ok
instance_36,1.0,algorithm_6,0.811576,ok
instance_36,1.0,algorithm_20,0.809095,ok
instance_36,1.0,algorithm_23,0.807166,ok
instance_37,1.0,algorithm_14,0.85633,ok
instance_37,1.0,algorithm_5,0.858227,ok
instance_37,1.0,algorithm_25,0.865339,ok
instance_37,1.0,algorithm_13,0.847321,ok
instance_37,1.0,algorithm_15,0.837364,ok
instance_37,1.0,algorithm_26,0.846373,ok
instance_37,1.0,algorithm_22,0.845424,ok
instance_37,1.0,algorithm_3,0.84495,ok
instance_37,1.0,algorithm_29,0.819346,ok
instance_37,1.0,algorithm_4,0.860123,ok
instance_37,1.0,algorithm_12,0.85633,ok
instance_37,1.0,algorithm_10,0.845424,ok
instance_37,1.0,algorithm_17,0.845424,ok
instance_37,1.0,algorithm_1,0.854908,ok
instance_37,1.0,algorithm_7,0.846847,ok
instance_37,1.0,algorithm_11,0.85064,ok
instance_37,1.0,algorithm_21,0.826458,ok
instance_37,1.0,algorithm_27,0.832622,ok
instance_37,1.0,algorithm_9,0.849692,ok
instance_37,1.0,algorithm_24,0.70697,ok
instance_37,1.0,algorithm_2,0.845424,ok
instance_37,1.0,algorithm_16,0.84495,ok
instance_37,1.0,algorithm_30,0.826458,ok
instance_37,1.0,algorithm_19,0.848743,ok
instance_37,1.0,algorithm_8,0.857752,ok
instance_37,1.0,algorithm_18,0.848269,ok
instance_37,1.0,algorithm_28,0.841631,ok
instance_37,1.0,algorithm_6,0.85633,ok
instance_37,1.0,algorithm_20,0.853485,ok
instance_37,1.0,algorithm_23,0.857278,ok
instance_39,1.0,algorithm_14,0.905243,ok
instance_39,1.0,algorithm_5,0.904664,ok
instance_39,1.0,algorithm_25,0.904471,ok
instance_39,1.0,algorithm_13,0.832744,ok
instance_39,1.0,algorithm_15,0.949308,ok
instance_39,1.0,algorithm_26,0.946092,ok
instance_39,1.0,algorithm_22,0.889482,ok
instance_39,1.0,algorithm_3,0.945191,ok
instance_39,1.0,algorithm_29,0.936764,ok
instance_39,1.0,algorithm_4,0.955162,ok
instance_39,1.0,algorithm_12,0.946156,ok
instance_39,1.0,algorithm_10,0.933934,ok
instance_39,1.0,algorithm_17,0.746221,ok
instance_39,1.0,algorithm_1,0.941911,ok
instance_39,1.0,algorithm_7,0.882985,ok
instance_39,1.0,algorithm_11,0.341653,ok
instance_39,1.0,algorithm_21,0.686073,ok
instance_39,1.0,algorithm_27,0.781859,ok
instance_39,1.0,algorithm_9,0.935606,ok
instance_39,1.0,algorithm_24,0.934963,ok
instance_39,1.0,algorithm_2,0.934448,ok
instance_39,1.0,algorithm_16,0.947057,ok
instance_39,1.0,algorithm_30,0.794532,ok
instance_39,1.0,algorithm_19,0.943326,ok
instance_39,1.0,algorithm_8,0.849727,ok
instance_39,1.0,algorithm_18,0.934448,ok
instance_39,1.0,algorithm_28,0.951303,ok
instance_39,1.0,algorithm_6,0.949823,ok
instance_39,1.0,algorithm_20,0.943905,ok
instance_39,1.0,algorithm_23,0.930524,ok
instance_40,1.0,algorithm_14,1.0,ok
instance_40,1.0,algorithm_5,1.0,ok
instance_40,1.0,algorithm_25,1.0,ok
instance_40,1.0,algorithm_13,1.0,ok
instance_40,1.0,algorithm_15,1.0,ok
instance_40,1.0,algorithm_26,1.0,ok
instance_40,1.0,algorithm_22,0.996363,ok
instance_40,1.0,algorithm_3,1.0,ok
instance_40,1.0,algorithm_29,0.967717,ok
instance_40,1.0,algorithm_4,0.994847,ok
instance_40,1.0,algorithm_12,0.999545,ok
instance_40,1.0,algorithm_10,1.0,ok
instance_40,1.0,algorithm_17,0.982874,ok
instance_40,1.0,algorithm_1,0.991513,ok
instance_40,1.0,algorithm_7,0.984238,ok
instance_40,1.0,algorithm_11,0.982874,ok
instance_40,1.0,algorithm_21,0.859351,ok
instance_40,1.0,algorithm_27,0.84662,ok
instance_40,1.0,algorithm_9,0.988936,ok
instance_40,1.0,algorithm_24,0.92043,ok
instance_40,1.0,algorithm_2,0.860564,ok
instance_40,1.0,algorithm_16,1.0,ok
instance_40,1.0,algorithm_30,0.96605,ok
instance_40,1.0,algorithm_19,0.952258,ok
instance_40,1.0,algorithm_8,1.0,ok
instance_40,1.0,algorithm_18,0.895271,ok
instance_40,1.0,algorithm_28,1.0,ok
instance_40,1.0,algorithm_6,0.999848,ok
instance_40,1.0,algorithm_20,0.999394,ok
instance_40,1.0,algorithm_23,0.940891,ok
instance_41,1.0,algorithm_14,0.777346,ok
instance_41,1.0,algorithm_5,0.777346,ok
instance_41,1.0,algorithm_25,0.777346,ok
instance_41,1.0,algorithm_13,0.96246,ok
instance_41,1.0,algorithm_15,0.921683,ok
instance_41,1.0,algorithm_26,0.935275,ok
instance_41,1.0,algorithm_22,0.926214,ok
instance_41,1.0,algorithm_3,0.956634,ok
instance_41,1.0,algorithm_29,0.883495,ok
instance_41,1.0,algorithm_4,0.951456,ok
instance_41,1.0,algorithm_12,0.955987,ok
instance_41,1.0,algorithm_10,0.96699,ok
instance_41,1.0,algorithm_17,0.957282,ok
instance_41,1.0,algorithm_1,0.93657,ok
instance_41,1.0,algorithm_7,0.937864,ok
instance_41,1.0,algorithm_11,0.832362,ok
instance_41,1.0,algorithm_21,0.968285,ok
instance_41,1.0,algorithm_27,0.222654,ok
instance_41,1.0,algorithm_9,0.960518,ok
instance_41,1.0,algorithm_24,0.968285,ok
instance_41,1.0,algorithm_2,0.921036,ok
instance_41,1.0,algorithm_16,0.949515,ok
instance_41,1.0,algorithm_30,0.957929,ok
instance_41,1.0,algorithm_19,0.95534,ok
instance_41,1.0,algorithm_8,0.93657,ok
instance_41,1.0,algorithm_18,0.944337,ok
instance_41,1.0,algorithm_28,0.966343,ok
instance_41,1.0,algorithm_6,0.959223,ok
instance_41,1.0,algorithm_20,0.901618,ok
instance_41,1.0,algorithm_23,0.961812,ok
instance_44,1.0,algorithm_14,0.918447,ok
instance_44,1.0,algorithm_5,0.918447,ok
instance_44,1.0,algorithm_25,0.918447,ok
instance_44,1.0,algorithm_13,0.980583,ok
instance_44,1.0,algorithm_15,0.973463,ok
instance_44,1.0,algorithm_26,0.971521,ok
instance_44,1.0,algorithm_22,0.965696,ok
instance_44,1.0,algorithm_3,0.977994,ok
instance_44,1.0,algorithm_29,0.906796,ok
instance_44,1.0,algorithm_4,0.95534,ok
instance_44,1.0,algorithm_12,0.976699,ok
instance_44,1.0,algorithm_10,0.961812,ok
instance_44,1.0,algorithm_17,0.971521,ok
instance_44,1.0,algorithm_1,0.966343,ok
instance_44,1.0,algorithm_7,0.967638,ok
instance_44,1.0,algorithm_11,0.918447,ok
instance_44,1.0,algorithm_21,0.957282,ok
instance_44,1.0,algorithm_27,0.081553,ok
instance_44,1.0,algorithm_9,0.979935,ok
instance_44,1.0,algorithm_24,0.957929,ok
instance_44,1.0,algorithm_2,0.974757,ok
instance_44,1.0,algorithm_16,0.978641,ok
instance_44,1.0,algorithm_30,0.973463,ok
instance_44,1.0,algorithm_19,0.976699,ok
instance_44,1.0,algorithm_8,0.91521,ok
instance_44,1.0,algorithm_18,0.977346,ok
instance_44,1.0,algorithm_28,0.979288,ok
instance_44,1.0,algorithm_6,0.983172,ok
instance_44,1.0,algorithm_20,0.971521,ok
instance_44,1.0,algorithm_23,0.978641,ok
instance_46,1.0,algorithm_14,0.871845,ok
instance_46,1.0,algorithm_5,0.871845,ok
instance_46,1.0,algorithm_25,0.871845,ok
instance_46,1.0,algorithm_13,0.913916,ok
instance_46,1.0,algorithm_15,0.911974,ok
instance_46,1.0,algorithm_26,0.921036,ok
instance_46,1.0,algorithm_22,0.899029,ok
instance_46,1.0,algorithm_3,0.919094,ok
instance_46,1.0,algorithm_29,0.848544,ok
instance_46,1.0,algorithm_4,0.900971,ok
instance_46,1.0,algorithm_12,0.928155,ok
instance_46,1.0,algorithm_10,0.871845,ok
instance_46,1.0,algorithm_17,0.905502,ok
instance_46,1.0,algorithm_1,0.919094,ok
instance_46,1.0,algorithm_7,0.897087,ok
instance_46,1.0,algorithm_11,0.871197,ok
instance_46,1.0,algorithm_21,0.836246,ok
instance_46,1.0,algorithm_27,0.128155,ok
instance_46,1.0,algorithm_9,0.933333,ok
instance_46,1.0,algorithm_24,0.845307,ok
instance_46,1.0,algorithm_2,0.899029,ok
instance_46,1.0,algorithm_16,0.932039,ok
instance_46,1.0,algorithm_30,0.88479,ok
instance_46,1.0,algorithm_19,0.933333,ok
instance_46,1.0,algorithm_8,0.859547,ok
instance_46,1.0,algorithm_18,0.924919,ok
instance_46,1.0,algorithm_28,0.939159,ok
instance_46,1.0,algorithm_6,0.946278,ok
instance_46,1.0,algorithm_20,0.866667,ok
instance_46,1.0,algorithm_23,0.933333,ok
instance_47,1.0,algorithm_14,0.919741,ok
instance_47,1.0,algorithm_5,0.919741,ok
instance_47,1.0,algorithm_25,0.919741,ok
instance_47,1.0,algorithm_13,0.939806,ok
instance_47,1.0,algorithm_15,0.909385,ok
instance_47,1.0,algorithm_26,0.915858,ok
instance_47,1.0,algorithm_22,0.905502,ok
instance_47,1.0,algorithm_3,0.924919,ok
instance_47,1.0,algorithm_29,0.900324,ok
instance_47,1.0,algorithm_4,0.93657,ok
instance_47,1.0,algorithm_12,0.935922,ok
instance_47,1.0,algorithm_10,0.915858,ok
instance_47,1.0,algorithm_17,0.943689,ok
instance_47,1.0,algorithm_1,0.919094,ok
instance_47,1.0,algorithm_7,0.930744,ok
instance_47,1.0,algorithm_11,0.919741,ok
instance_47,1.0,algorithm_21,0.893851,ok
instance_47,1.0,algorithm_27,0.080259,ok
instance_47,1.0,algorithm_9,0.932686,ok
instance_47,1.0,algorithm_24,0.87767,ok
instance_47,1.0,algorithm_2,0.919741,ok
instance_47,1.0,algorithm_16,0.930744,ok
instance_47,1.0,algorithm_30,0.900324,ok
instance_47,1.0,algorithm_19,0.925566,ok
instance_47,1.0,algorithm_8,0.897087,ok
instance_47,1.0,algorithm_18,0.925566,ok
instance_47,1.0,algorithm_28,0.924919,ok
instance_47,1.0,algorithm_6,0.932039,ok
instance_47,1.0,algorithm_20,0.871197,ok
instance_47,1.0,algorithm_23,0.930744,ok
instance_48,1.0,algorithm_14,0.935978,ok
instance_48,1.0,algorithm_5,0.935077,ok
instance_48,1.0,algorithm_25,0.935077,ok
instance_48,1.0,algorithm_13,0.929666,ok
instance_48,1.0,algorithm_15,0.925158,ok
instance_48,1.0,algorithm_26,0.934175,ok
instance_48,1.0,algorithm_22,0.920649,ok
instance_48,1.0,algorithm_3,0.933273,ok
instance_48,1.0,algorithm_29,0.90532,ok
instance_48,1.0,algorithm_4,0.93688,ok
instance_48,1.0,algorithm_12,0.928765,ok
instance_48,1.0,algorithm_10,0.930568,ok
instance_48,1.0,algorithm_17,0.930568,ok
instance_48,1.0,algorithm_1,0.934175,ok
instance_48,1.0,algorithm_7,0.930568,ok
instance_48,1.0,algorithm_11,0.927863,ok
instance_48,1.0,algorithm_21,0.889089,ok
instance_48,1.0,algorithm_27,0.928765,ok
instance_48,1.0,algorithm_9,0.93147,ok
instance_48,1.0,algorithm_24,0.732191,ok
instance_48,1.0,algorithm_2,0.930568,ok
instance_48,1.0,algorithm_16,0.929666,ok
instance_48,1.0,algorithm_30,0.889089,ok
instance_48,1.0,algorithm_19,0.934175,ok
instance_48,1.0,algorithm_8,0.925158,ok
instance_48,1.0,algorithm_18,0.930568,ok
instance_48,1.0,algorithm_28,0.928765,ok
instance_48,1.0,algorithm_6,0.933273,ok
instance_48,1.0,algorithm_20,0.932372,ok
instance_48,1.0,algorithm_23,0.933273,ok
instance_49,1.0,algorithm_14,0.884197,ok
instance_49,1.0,algorithm_5,0.880358,ok
instance_49,1.0,algorithm_25,0.884197,ok
instance_49,1.0,algorithm_13,0.897633,ok
instance_49,1.0,algorithm_15,0.899552,ok
instance_49,1.0,algorithm_26,0.880998,ok
instance_49,1.0,algorithm_22,0.87652,ok
instance_49,1.0,algorithm_3,0.895074,ok
instance_49,1.0,algorithm_29,0.872681,ok
instance_49,1.0,algorithm_4,0.90595,ok
instance_49,1.0,algorithm_12,0.896353,ok
instance_49,1.0,algorithm_10,0.897633,ok
instance_49,1.0,algorithm_17,0.897633,ok
instance_49,1.0,algorithm_1,0.880998,ok
instance_49,1.0,algorithm_7,0.894434,ok
instance_49,1.0,algorithm_11,0.897633,ok
instance_49,1.0,algorithm_21,0.477287,ok
instance_49,1.0,algorithm_27,0.904671,ok
instance_49,1.0,algorithm_9,0.891875,ok
instance_49,1.0,algorithm_24,0.701855,ok
instance_49,1.0,algorithm_2,0.897633,ok
instance_49,1.0,algorithm_16,0.895074,ok
instance_49,1.0,algorithm_30,0.477287,ok
instance_49,1.0,algorithm_19,0.882278,ok
instance_49,1.0,algorithm_8,0.901472,ok
instance_49,1.0,algorithm_18,0.898273,ok
instance_49,1.0,algorithm_28,0.882278,ok
instance_49,1.0,algorithm_6,0.900832,ok
instance_49,1.0,algorithm_20,0.896353,ok
instance_49,1.0,algorithm_23,0.896993,ok
instance_50,1.0,algorithm_14,0.895062,ok
instance_50,1.0,algorithm_5,0.897805,ok
instance_50,1.0,algorithm_25,0.899177,ok
instance_50,1.0,algorithm_13,0.890947,ok
instance_50,1.0,algorithm_15,0.892318,ok
instance_50,1.0,algorithm_26,0.883402,ok
instance_50,1.0,algorithm_22,0.876543,ok
instance_50,1.0,algorithm_3,0.897805,ok
instance_50,1.0,algorithm_29,0.856653,ok
instance_50,1.0,algorithm_4,0.900549,ok
instance_50,1.0,algorithm_12,0.899177,ok
instance_50,1.0,algorithm_10,0.877915,ok
instance_50,1.0,algorithm_17,0.877915,ok
instance_50,1.0,algorithm_1,0.886145,ok
instance_50,1.0,algorithm_7,0.886145,ok
instance_50,1.0,algorithm_11,0.877915,ok
instance_50,1.0,algorithm_21,0.875171,ok
instance_50,1.0,algorithm_27,0.873114,ok
instance_50,1.0,algorithm_9,0.895748,ok
instance_50,1.0,algorithm_24,0.738683,ok
instance_50,1.0,algorithm_2,0.877915,ok
instance_50,1.0,algorithm_16,0.901235,ok
instance_50,1.0,algorithm_30,0.860082,ok
instance_50,1.0,algorithm_19,0.888203,ok
instance_50,1.0,algorithm_8,0.915638,ok
instance_50,1.0,algorithm_18,0.895062,ok
instance_50,1.0,algorithm_28,0.896433,ok
instance_50,1.0,algorithm_6,0.904664,ok
instance_50,1.0,algorithm_20,0.898491,ok
instance_50,1.0,algorithm_23,0.895748,ok
instance_52,1.0,algorithm_14,0.970838,ok
instance_52,1.0,algorithm_5,0.966861,ok
instance_52,1.0,algorithm_25,0.972959,ok
instance_52,1.0,algorithm_13,0.939024,ok
instance_52,1.0,algorithm_15,0.96315,ok
instance_52,1.0,algorithm_26,0.986214,ok
instance_52,1.0,algorithm_22,0.958908,ok
instance_52,1.0,algorithm_3,0.985684,ok
instance_52,1.0,algorithm_29,0.977466,ok
instance_52,1.0,algorithm_4,0.984358,ok
instance_52,1.0,algorithm_12,0.990191,ok
instance_52,1.0,algorithm_10,0.937169,ok
instance_52,1.0,algorithm_17,0.938759,ok
instance_52,1.0,algorithm_1,0.983563,ok
instance_52,1.0,algorithm_7,0.959968,ok
instance_52,1.0,algorithm_11,0.938759,ok
instance_52,1.0,algorithm_21,0.92842,ok
instance_52,1.0,algorithm_27,0.925239,ok
instance_52,1.0,algorithm_9,0.985684,ok
instance_52,1.0,algorithm_24,0.969247,ok
instance_52,1.0,algorithm_2,0.97667,ok
instance_52,1.0,algorithm_16,0.990191,ok
instance_52,1.0,algorithm_30,0.938494,ok
instance_52,1.0,algorithm_19,0.979586,ok
instance_52,1.0,algorithm_8,0.967922,ok
instance_52,1.0,algorithm_18,0.972694,ok
instance_52,1.0,algorithm_28,0.990986,ok
instance_52,1.0,algorithm_6,0.985949,ok
instance_52,1.0,algorithm_20,0.973754,ok
instance_52,1.0,algorithm_23,0.978526,ok
instance_54,1.0,algorithm_14,1.0,ok
instance_54,1.0,algorithm_5,0.992806,ok
instance_54,1.0,algorithm_25,1.0,ok
instance_54,1.0,algorithm_13,0.746403,ok
instance_54,1.0,algorithm_15,0.746403,ok
instance_54,1.0,algorithm_26,0.976619,ok
instance_54,1.0,algorithm_22,0.996403,ok
instance_54,1.0,algorithm_3,0.94964,ok
instance_54,1.0,algorithm_29,0.92446,ok
instance_54,1.0,algorithm_4,1.0,ok
instance_54,1.0,algorithm_12,0.965827,ok
instance_54,1.0,algorithm_10,0.746403,ok
instance_54,1.0,algorithm_17,0.746403,ok
instance_54,1.0,algorithm_1,0.874101,ok
instance_54,1.0,algorithm_7,0.992806,ok
instance_54,1.0,algorithm_11,0.746403,ok
instance_54,1.0,algorithm_21,0.746403,ok
instance_54,1.0,algorithm_27,0.546763,ok
instance_54,1.0,algorithm_9,1.0,ok
instance_54,1.0,algorithm_24,0.746403,ok
instance_54,1.0,algorithm_2,0.746403,ok
instance_54,1.0,algorithm_16,0.917266,ok
instance_54,1.0,algorithm_30,0.73741,ok
instance_54,1.0,algorithm_19,0.82554,ok
instance_54,1.0,algorithm_8,0.746403,ok
instance_54,1.0,algorithm_18,0.746403,ok
instance_54,1.0,algorithm_28,0.996403,ok
instance_54,1.0,algorithm_6,0.998201,ok
instance_54,1.0,algorithm_20,1.0,ok
instance_54,1.0,algorithm_23,0.746403,ok
instance_55,1.0,algorithm_14,1.0,ok
instance_55,1.0,algorithm_5,0.725458,ok
instance_55,1.0,algorithm_25,1.0,ok
instance_55,1.0,algorithm_13,0.657238,ok
instance_55,1.0,algorithm_15,0.657238,ok
instance_55,1.0,algorithm_26,0.638935,ok
instance_55,1.0,algorithm_22,0.787022,ok
instance_55,1.0,algorithm_3,0.618968,ok
instance_55,1.0,algorithm_29,0.727121,ok
instance_55,1.0,algorithm_4,0.687188,ok
instance_55,1.0,algorithm_12,0.750416,ok
instance_55,1.0,algorithm_10,0.657238,ok
instance_55,1.0,algorithm_17,0.657238,ok
instance_55,1.0,algorithm_1,0.618968,ok
