@RELATION Svea

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE step_4 NUMERIC
@ATTRIBUTE step_3 NUMERIC
@ATTRIBUTE step_5 NUMERIC
@ATTRIBUTE step_6 NUMERIC
@ATTRIBUTE step_10 NUMERIC
@ATTRIBUTE step_2 NUMERIC
@ATTRIBUTE step_7 NUMERIC
@ATTRIBUTE step_9 NUMERIC
@ATTRIBUTE step_8 NUMERIC
@ATTRIBUTE step_1 NUMERIC

@DATA
instance_417,4.0,0.0,8.0,8.0,0.08,0.24,0.0,0.08,11.12,0.0,9.44
instance_418,4.0,0.0,8.0,8.0,0.88,0.24,0.04,0.16,10.6,0.0,8.88
instance_419,4.0,0.0,7.96,8.0,0.2,0.12,0.0,0.08,9.64,0.0,8.88
instance_422,4.0,0.0,7.96,8.0,0.0,20.48,0.0,0.12,8.52,0.0,6.48
instance_424,4.0,154.0,8.04,8.88,8.16,80.56,18.04,49.96,14.92,1.48,15.0
instance_425,4.0,0.0,8.0,8.0,0.12,0.08,0.0,0.04,9.32,0.0,8.6
instance_426,4.0,0.04,7.96,8.0,2.92,80.04,0.12,1.08,8.6,0.0,8.36
instance_427,4.0,228.4,8.0,8.08,8.2,80.24,16.08,15.56,10.28,0.44,10.36
instance_430,4.0,32.2,8.0,8.12,8.36,80.24,8.56,19.16,10.64,0.52,10.48
instance_431,4.0,0.0,8.0,8.0,0.16,0.12,0.0,0.04,10.24,0.0,9.16
instance_432,4.0,0.28,8.0,8.24,8.04,83.04,4.16,11.28,8.76,0.12,8.72
instance_433,4.0,189.56,8.08,8.0,8.12,80.28,26.92,17.24,11.32,0.72,11.44
instance_434,4.0,0.0,7.96,2.76,0.0,0.0,0.0,0.0,1.72,0.0,1.04
instance_436,4.0,0.04,8.0,8.0,5.2,80.68,0.56,4.84,8.36,0.04,8.28
instance_437,4.0,2.56,8.04,8.0,8.04,5.24,0.92,3.2,8.96,0.04,8.32
instance_438,4.0,0.36,8.04,8.0,8.04,1.68,0.24,0.88,9.6,0.0,8.32
instance_439,4.0,33.36,8.0,8.0,8.12,80.16,18.96,14.08,9.92,0.24,9.64
instance_440,4.0,40.36,8.04,8.04,8.16,80.16,24.12,14.4,10.28,0.6,10.4
instance_441,4.0,0.12,8.0,8.0,3.04,83.6,0.96,6.2,8.52,0.04,8.48
instance_443,4.0,0.0,8.0,8.0,0.04,29.4,0.0,0.12,8.52,0.0,8.4
instance_444,4.0,0.0,7.96,8.0,0.04,26.2,0.0,0.12,8.6,0.0,8.36
instance_446,4.0,88.76,8.0,8.0,8.12,80.2,26.8,13.76,10.2,0.56,10.16
instance_447,4.0,223.16,8.04,8.08,8.04,80.32,17.84,15.04,10.48,0.6,10.56
instance_448,4.0,0.0,7.96,8.0,0.6,0.2,0.04,0.16,10.76,0.0,9.44
instance_449,4.0,0.0,7.96,8.0,0.04,26.0,0.0,0.12,8.52,0.0,8.48
instance_450,4.0,0.0,7.96,8.0,0.08,0.08,0.0,0.08,10.48,0.0,9.24
instance_452,4.0,0.0,7.96,8.0,0.28,0.2,0.0,0.08,10.48,0.0,8.84
instance_453,4.0,3.48,7.96,8.0,8.04,80.12,5.36,5.84,8.72,0.12,8.56
instance_454,4.0,0.0,8.0,8.0,0.44,0.16,0.0,0.08,10.48,0.0,9.08
instance_456,4.0,4.48,8.0,8.2,8.16,80.44,44.12,51.32,10.84,0.44,11.04
instance_457,4.0,0.32,1.28,8.08,1.8,601.88,1.44,10.52,8.68,0.04,8.68
instance_458,4.0,0.04,0.24,8.0,0.2,96.08,0.24,1.44,8.16,0.04,8.16
instance_459,4.0,0.0,8.0,8.0,0.2,0.92,0.0,0.32,9.24,0.0,8.56
instance_461,4.0,0.0,7.96,8.0,0.12,80.52,0.04,1.04,8.28,0.0,8.24
instance_462,4.0,0.2,8.0,8.0,8.04,80.24,1.8,8.72,8.56,0.04,8.4
instance_465,4.0,0.16,8.0,8.04,8.04,80.72,2.48,10.16,8.52,0.12,8.44
instance_466,4.0,0.0,7.96,8.0,0.92,0.24,0.04,0.12,9.84,0.0,8.76
instance_467,4.0,0.04,8.0,8.0,1.04,80.44,0.2,3.4,8.32,0.0,8.24
instance_469,4.0,0.04,8.0,8.0,4.6,80.04,0.16,1.32,8.6,0.0,8.32
instance_470,4.0,0.0,8.0,8.0,0.24,0.16,0.0,0.08,9.88,0.0,8.68
instance_471,4.0,0.08,7.96,8.0,8.04,80.68,1.16,7.72,8.4,0.04,8.48
instance_472,4.0,0.0,7.96,8.0,0.08,0.08,0.0,0.08,9.8,0.0,8.88
instance_473,4.0,0.0,8.0,8.0,0.08,80.8,0.0,0.88,8.2,0.0,8.2
instance_474,4.0,0.08,8.04,8.0,8.04,82.44,1.4,8.6,8.4,0.04,8.36
instance_476,4.0,68.88,8.04,8.0,8.4,125.16,38.52,31.88,13.12,0.96,12.96
instance_477,4.0,0.04,0.52,8.0,3.48,6.72,0.92,0.6,8.8,0.0,8.44
instance_478,4.0,0.0,8.0,8.0,0.12,0.12,0.0,0.08,10.68,0.0,9.16
instance_479,4.0,0.04,8.0,8.0,4.2,85.0,0.48,4.44,8.4,0.04,8.28
instance_480,4.0,0.24,8.0,8.0,8.04,8.2,0.96,2.96,9.64,0.0,8.44
instance_481,4.0,4.88,8.0,8.04,8.12,80.32,48.56,54.04,11.16,0.4,11.2
instance_482,4.0,1.12,8.08,8.0,8.04,80.04,2.12,9.48,9.0,0.08,8.56
instance_485,4.0,0.08,8.0,8.0,7.8,81.04,1.16,7.72,8.36,0.0,8.32
instance_488,4.0,139.2,8.08,20.32,10.88,438.24,855.76,267.36,36.72,4.64,38.52
instance_489,4.0,0.0,8.04,8.0,0.12,4.0,0.0,0.24,8.96,0.0,8.68
instance_490,4.0,0.04,8.0,8.0,0.64,80.08,0.12,2.64,8.28,0.0,8.16
instance_491,4.0,0.04,8.04,8.0,5.52,1.8,0.36,0.4,8.88,0.04,8.36
instance_494,4.0,643.08,8.08,8.32,8.8,81.36,586.52,1722.04,25.72,3.72,25.88
instance_496,4.0,0.0,8.0,8.0,0.0,0.56,0.0,0.08,9.24,0.0,7.08
instance_497,4.0,0.12,8.0,8.0,8.04,80.04,0.32,0.84,9.56,0.0,8.44
instance_498,4.0,5.88,8.0,8.0,8.04,7.36,1.4,4.12,9.16,0.08,8.44
instance_500,4.0,0.0,8.0,8.0,0.2,0.16,0.0,0.08,9.24,0.0,8.68
instance_501,4.0,0.04,8.0,8.0,8.04,81.8,0.52,1.8,8.4,0.08,8.4
instance_502,4.0,17.48,8.04,8.0,8.08,80.08,8.28,11.04,9.56,0.2,8.96
instance_503,4.0,0.52,8.0,8.0,8.04,80.16,92.12,15.44,9.76,0.16,9.6
instance_504,4.0,0.0,0.08,5.72,0.04,0.04,0.0,0.0,6.16,0.0,4.64
instance_505,4.0,0.12,8.0,8.0,6.72,80.04,0.44,1.0,9.68,0.0,8.52
instance_506,4.0,0.2,8.0,8.0,8.04,84.84,0.8,4.56,8.16,0.04,8.24
instance_507,4.0,0.0,8.0,3.6,0.0,0.0,0.0,0.0,2.2,0.0,1.28
instance_508,4.0,0.48,8.04,8.0,8.04,80.04,2.04,2.48,9.12,0.04,8.36
instance_509,4.0,1.32,8.0,8.0,8.04,81.52,1.08,4.6,8.6,0.08,8.32
instance_510,4.0,0.04,8.0,8.0,3.16,80.2,0.44,0.56,9.76,0.0,8.68
instance_511,4.0,0.0,8.0,8.0,0.16,0.12,0.0,0.08,10.24,0.0,9.08
instance_512,4.0,0.0,0.04,8.0,0.4,26.12,0.04,0.84,8.56,0.0,8.44
instance_513,4.0,0.32,7.96,8.0,8.04,80.04,1.6,3.0,9.2,0.04,8.48
instance_515,4.0,0.0,8.08,8.0,1.76,80.04,0.32,3.12,8.32,0.04,8.24
instance_519,4.0,0.96,8.08,8.52,8.04,84.0,11.52,10.4,9.2,0.4,9.12
instance_522,4.0,0.04,1.6,8.0,1.72,1.84,0.32,0.44,9.56,0.04,8.72
instance_527,4.0,0.0,8.0,8.0,0.04,0.04,0.0,0.04,9.28,0.0,9.0
instance_530,4.0,0.64,8.04,8.0,8.04,80.04,2.56,3.04,8.84,0.04,8.36
instance_531,4.0,0.0,7.96,4.72,0.04,0.0,0.0,0.0,3.16,0.0,1.88
instance_532,4.0,0.0,7.96,8.0,0.24,0.16,0.0,0.08,9.64,0.0,8.8
instance_535,4.0,0.0,7.96,8.0,0.08,0.08,0.0,0.08,10.56,0.0,9.16
instance_536,4.0,0.04,8.0,8.0,5.24,0.76,0.12,0.4,9.6,0.0,8.4
instance_537,4.0,0.04,7.96,8.0,5.24,0.68,0.08,0.32,10.24,0.04,8.6
instance_538,4.0,100.12,8.04,8.32,8.08,80.16,19.56,13.88,10.16,0.44,10.08
instance_539,4.0,0.0,7.96,8.0,0.08,32.24,0.0,0.12,8.84,0.0,8.6
instance_540,4.0,74.28,8.04,8.08,8.04,80.16,15.32,15.96,10.48,0.44,10.36
instance_541,4.0,1.8,8.0,8.0,8.08,80.12,4.84,9.04,9.28,0.12,8.64
instance_542,4.0,0.12,8.04,8.0,8.04,80.04,0.32,3.4,9.52,0.04,8.52
instance_543,4.0,0.52,7.96,8.16,8.04,80.12,8.68,15.0,9.2,0.24,9.24
instance_544,4.0,0.0,7.96,8.0,0.28,0.2,0.0,0.12,11.08,0.0,9.2
instance_546,4.0,2297.52,8.12,11.64,10.6,1177.76,533.32,605.04,53.24,9.0,53.2
instance_547,4.0,0.0,0.0,8.0,0.04,1.52,0.0,0.04,2.28,0.0,2.6
instance_549,4.0,57.2,8.04,8.08,8.28,80.12,11.44,12.88,9.84,0.32,9.72
instance_552,4.0,3.76,8.0,8.0,8.04,80.68,4.24,12.24,8.88,0.08,8.44
instance_553,4.0,0.0,7.96,8.0,0.04,80.16,0.04,0.88,8.24,0.0,8.2
instance_556,4.0,94.6,8.0,8.68,8.92,80.8,31.8,44.0,21.44,2.04,22.0
instance_557,4.0,2.64,8.0,8.08,8.04,80.2,11.0,10.96,8.8,0.16,8.84
instance_558,4.0,0.0,8.04,8.0,0.12,23.4,0.0,0.2,8.92,0.0,8.68
instance_560,4.0,44.68,8.0,8.04,8.28,80.12,20.56,13.88,10.0,0.48,9.92
instance_563,4.0,0.0,8.0,8.0,0.12,0.8,0.0,0.32,9.36,0.0,8.56
instance_564,4.0,71.68,8.04,8.16,8.12,80.2,16.8,13.28,9.96,0.44,9.84
instance_565,4.0,5.2,8.0,8.0,8.04,12.28,10.8,7.48,8.88,0.08,8.48
instance_566,4.0,1.12,2.0,8.0,8.04,17.2,3.6,4.16,9.48,0.04,8.36
instance_567,4.0,0.36,8.04,8.0,8.04,1.72,0.28,0.92,9.64,0.0,8.32
instance_568,4.0,0.0,8.0,8.0,0.04,0.04,0.0,0.04,8.92,0.0,8.6
instance_569,4.0,0.0,8.0,8.0,0.4,0.16,0.0,0.12,10.68,0.0,9.08
instance_570,4.0,0.0,7.96,8.0,0.28,0.2,0.04,0.08,10.28,0.0,8.92
instance_571,4.0,4.16,8.04,8.0,8.04,21.48,2.8,5.16,9.44,0.04,8.48
instance_572,4.0,3.08,7.96,8.08,8.04,5.36,1.0,2.92,8.92,0.04,8.4
instance_577,4.0,0.2,8.04,8.0,8.04,84.8,1.92,5.2,8.32,0.04,8.24
instance_578,4.0,0.0,8.0,8.0,0.08,0.08,0.0,0.08,9.76,0.0,8.88
instance_580,4.0,0.04,8.0,8.0,4.24,80.04,0.24,1.28,8.56,0.04,8.32
instance_582,4.0,5.44,8.0,8.0,8.04,80.12,22.64,11.2,9.8,0.12,8.96
instance_583,4.0,0.0,8.0,8.0,0.12,0.08,0.0,0.04,11.16,0.0,9.44
instance_584,4.0,0.08,7.96,8.0,8.04,7.4,0.16,0.88,9.04,0.04,8.44
instance_585,4.0,1.72,8.0,8.0,8.04,47.48,2.32,3.32,9.28,0.04,8.4
instance_586,4.0,2.28,8.0,8.0,8.04,80.04,10.12,6.68,9.4,0.08,8.52
instance_588,4.0,0.0,8.04,8.0,0.2,7.92,0.0,0.36,8.88,0.0,8.56
instance_590,4.0,2.32,6.28,8.12,8.08,334.12,26.48,14.68,10.28,0.4,10.28
instance_591,4.0,0.12,8.0,8.0,8.04,80.04,0.52,2.64,9.6,0.04,8.64
instance_593,4.0,0.0,7.96,7.72,0.0,0.2,0.0,0.08,5.8,0.0,4.32
instance_596,4.0,0.0,7.96,8.0,0.0,17.64,0.0,0.08,8.32,0.0,5.36
instance_599,4.0,4.6,8.0,8.08,8.16,80.6,42.52,56.32,11.16,0.44,11.04
instance_601,4.0,0.0,7.96,4.88,0.0,0.08,0.0,0.0,3.2,0.0,2.08
instance_602,4.0,0.0,0.24,8.0,0.0,0.2,0.0,0.04,6.64,0.0,4.6
instance_603,4.0,0.04,3.04,8.0,2.28,6.68,0.12,0.52,9.24,0.0,8.52
instance_604,4.0,42.64,8.0,8.04,8.04,39.8,11.36,11.24,9.28,0.28,9.04
instance_606,4.0,0.08,7.96,8.0,8.04,80.08,1.32,8.56,8.44,0.04,8.4
instance_607,4.0,17.52,8.0,8.0,8.04,80.08,8.56,11.2,9.36,0.16,8.96
instance_608,4.0,0.68,8.0,8.0,8.04,80.16,95.76,12.0,10.04,0.16,9.6
instance_609,4.0,0.0,7.96,8.0,0.12,1.24,0.04,0.08,10.16,0.0,8.88
instance_610,4.0,8.72,8.0,8.0,8.08,80.12,9.6,11.36,9.44,0.24,9.0
instance_611,4.0,0.24,8.0,8.08,8.08,82.88,4.08,10.64,8.68,0.08,8.68
instance_612,4.0,0.0,7.96,8.0,0.08,0.12,0.0,0.08,10.48,0.0,9.12
instance_613,4.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0
instance_614,4.0,0.04,2.12,8.0,1.04,80.68,2.0,4.2,8.32,0.0,8.28
instance_615,4.0,0.04,3.08,8.0,8.04,81.2,0.92,2.32,8.36,0.04,8.2
instance_616,4.0,2.36,8.0,8.12,8.04,5.48,1.0,3.0,9.36,0.08,8.36
instance_617,4.0,0.04,7.96,8.0,4.88,80.04,0.16,1.36,8.68,0.04,8.48
instance_618,4.0,0.0,7.96,8.0,0.16,0.12,0.0,0.08,9.8,0.0,8.88
instance_620,4.0,0.0,7.96,8.0,0.56,28.52,0.08,1.04,8.8,0.0,8.52
instance_621,4.0,6.08,8.0,8.2,8.16,80.28,6.68,13.28,9.84,0.36,9.6
instance_622,4.0,0.12,7.96,8.0,2.72,88.68,1.0,6.32,8.4,0.04,8.52
instance_623,4.0,82.28,8.08,8.16,8.52,80.28,146.24,18.52,11.92,0.88,11.8
instance_625,4.0,0.08,8.0,8.0,8.04,82.28,0.96,8.44,8.32,0.0,8.36
instance_626,4.0,0.08,8.0,8.0,8.04,85.64,0.76,2.44,8.52,0.08,8.44
instance_630,4.0,0.0,7.96,8.0,0.0,12.0,0.0,0.08,5.6,0.0,3.56
instance_631,4.0,0.12,7.96,8.0,8.04,83.4,12.36,9.56,8.6,0.08,8.56
instance_632,4.0,0.16,8.0,8.0,8.04,5.68,0.28,0.52,9.92,0.0,8.44
instance_634,4.0,0.04,2.0,8.0,5.36,80.2,0.6,2.24,8.36,0.04,8.24
instance_636,4.0,0.0,0.04,8.0,0.12,0.32,0.0,0.08,9.88,0.0,9.08
instance_637,4.0,33.04,8.0,8.0,8.12,26.32,15.28,11.0,9.24,0.24,9.04
instance_638,4.0,6.76,7.96,8.0,8.08,31.72,4.44,6.92,9.12,0.12,8.64
instance_639,4.0,1.04,8.0,8.0,8.08,80.24,7.56,15.92,11.4,0.32,11.36
instance_640,4.0,0.0,8.04,8.0,0.24,0.16,0.0,0.04,9.04,0.0,8.6
instance_641,4.0,175.4,8.04,8.08,8.64,80.24,24.6,17.44,10.68,0.64,10.68
instance_643,4.0,0.04,8.0,8.0,2.96,80.04,0.12,1.04,8.48,0.0,8.32
instance_644,4.0,2297.04,8.08,17.6,10.56,1151.0,531.16,600.88,52.48,9.6,53.6
instance_645,4.0,58.16,8.0,8.12,8.04,29.8,14.04,12.8,9.4,0.28,9.32
instance_647,4.0,0.04,7.96,8.0,4.04,80.6,0.24,2.28,9.36,0.0,8.56
instance_648,4.0,0.2,8.0,8.0,2.96,95.2,1.16,6.28,8.48,0.04,8.52
instance_650,4.0,4.0,8.0,8.0,8.04,20.28,2.72,4.92,9.28,0.08,8.44
instance_651,4.0,166.48,8.0,8.24,8.2,80.24,24.24,16.6,10.52,0.64,10.56
instance_652,4.0,1.36,8.0,8.0,8.04,3.36,0.6,1.8,9.44,0.04,8.28
instance_654,4.0,0.16,8.0,8.0,8.04,80.12,0.32,0.84,8.48,0.0,8.32
instance_655,4.0,0.0,7.96,8.0,0.04,0.04,0.0,0.04,9.88,0.0,9.24
instance_656,4.0,0.0,8.0,8.0,0.04,0.0,0.0,0.04,10.28,0.0,8.04
instance_659,4.0,6.68,8.04,8.52,8.08,67496.0,16.84,50.08,16.08,1.0,14.88
instance_660,4.0,47.32,8.04,8.0,8.24,63.68,17.64,12.6,9.48,0.28,9.36
instance_662,4.0,0.0,8.0,8.0,0.16,0.12,0.0,0.04,9.72,0.0,8.92
instance_664,4.0,17.08,8.04,8.12,8.2,80.2,50.44,13.24,9.88,0.36,9.76
instance_665,4.0,6.8,8.04,8.0,8.08,30.72,3.68,6.44,9.12,0.12,8.6
instance_666,4.0,0.0,8.0,8.0,0.24,0.16,0.0,0.12,10.36,0.0,9.24
instance_667,4.0,0.04,8.0,8.0,4.6,80.04,0.24,1.28,8.72,0.04,8.44
instance_668,4.0,0.0,8.0,8.0,0.0,19.12,0.0,0.08,8.64,0.0,5.92
instance_669,4.0,0.0,8.0,8.0,0.2,0.16,0.0,0.08,9.88,0.0,8.8
instance_670,4.0,0.28,8.0,8.0,8.04,80.04,0.96,4.36,8.88,0.0,8.44
instance_673,4.0,0.4,5.6,8.0,8.04,80.04,2.0,3.28,8.72,0.04,8.28
instance_674,4.0,0.0,8.0,8.0,0.0,0.24,0.0,0.04,5.96,0.0,4.56
instance_676,4.0,17.88,8.04,8.08,8.12,80.08,15.24,12.64,9.68,0.24,9.36
instance_677,4.0,0.08,8.0,8.0,3.56,0.52,0.04,0.28,10.44,0.0,8.68
instance_678,4.0,0.0,8.0,8.0,0.08,0.12,0.0,0.08,10.64,0.0,9.2
instance_679,4.0,0.84,8.0,8.0,8.04,2.08,1.96,7.96,9.36,0.04,8.32
instance_680,4.0,0.2,8.04,8.0,8.04,80.04,0.72,2.72,8.76,0.04,8.4
instance_681,4.0,2.24,8.0,8.12,8.12,335.16,26.12,14.0,10.08,0.44,10.2
instance_682,4.0,0.12,8.04,8.0,8.04,7.68,0.12,0.92,8.64,0.0,8.32
instance_684,4.0,0.04,7.96,8.0,0.08,80.24,0.04,0.92,8.2,0.0,8.16
instance_685,4.0,0.04,8.0,8.0,4.84,80.04,0.16,1.32,8.84,0.04,8.48
instance_686,4.0,1.84,8.04,8.0,8.04,9.68,3.32,5.88,9.24,0.08,8.36
instance_687,4.0,0.04,8.0,8.0,1.2,1.44,0.16,0.24,9.12,0.0,8.56
instance_688,4.0,0.0,8.0,8.0,0.12,0.12,0.0,0.04,9.84,0.0,8.84
instance_690,4.0,0.04,7.96,8.0,4.24,80.2,0.56,4.68,8.32,0.04,8.4
instance_693,4.0,0.0,8.0,8.0,0.44,0.24,0.0,0.12,10.64,0.0,9.16
instance_694,4.0,0.0,8.0,8.0,0.24,80.56,0.04,1.36,8.32,0.04,8.24
instance_695,4.0,0.0,8.0,8.0,0.84,0.2,0.04,0.16,10.4,0.0,9.0
instance_696,4.0,0.04,8.0,8.0,3.52,81.56,0.2,2.52,9.44,0.0,8.68
instance_697,4.0,0.0,7.96,8.0,0.04,0.08,0.0,0.04,9.84,0.0,8.88
instance_700,4.0,6.84,8.08,8.0,8.08,80.08,4.64,9.88,9.48,0.12,8.84
instance_701,4.0,0.04,8.0,8.0,3.92,1.0,0.32,0.32,9.08,0.0,8.6
instance_702,4.0,0.0,8.0,8.0,0.44,0.2,0.0,0.08,9.16,0.0,8.48
instance_703,4.0,0.96,8.04,8.0,8.04,3.0,0.48,1.4,8.92,0.04,8.24
instance_705,4.0,4.28,7.96,8.12,8.12,80.12,40.68,52.04,10.88,0.4,10.92
instance_707,4.0,0.0,8.0,8.0,0.64,80.88,0.12,2.72,8.28,0.04,8.2
instance_708,4.0,0.04,8.0,8.0,1.12,81.2,0.16,1.6,8.56,0.0,8.4
instance_709,4.0,0.0,8.04,8.0,0.64,0.12,5.04,0.08,11.4,0.0,9.4
instance_713,4.0,1.96,8.0,8.0,8.04,10.2,3.24,6.16,9.32,0.04,8.4
instance_714,4.0,2.92,2.16,8.0,8.04,80.08,6.16,9.12,9.72,0.04,8.52
instance_715,4.0,0.0,7.96,8.0,0.08,0.04,0.0,0.0,9.88,0.0,8.6
instance_717,4.0,0.48,8.0,8.28,8.12,80.2,14.2,11.48,8.88,0.12,8.88
instance_719,4.0,0.0,8.0,8.0,0.04,0.08,0.0,0.04,10.56,0.0,9.4
instance_720,4.0,0.04,8.0,8.0,5.28,0.52,0.12,0.32,8.68,0.0,8.44
instance_724,4.0,0.0,0.08,8.0,0.84,69.44,0.08,1.6,8.68,0.04,8.6
instance_725,4.0,0.4,8.0,8.0,8.04,80.04,2.16,2.24,9.12,0.0,8.4
instance_726,4.0,30.72,8.04,8.32,11.84,91.2,98.36,53.28,20.4,3.2,20.96
instance_727,4.0,0.04,7.96,8.0,5.32,80.04,0.16,1.36,8.8,0.04,8.4
instance_728,4.0,2.2,8.0,8.0,8.04,80.16,3.12,9.48,9.08,0.08,8.44
instance_729,4.0,0.0,8.0,8.0,0.2,0.16,0.0,0.08,10.36,0.0,9.04
instance_730,4.0,0.16,8.0,8.0,8.04,1.12,0.16,0.52,9.68,0.0,8.48
instance_733,4.0,0.0,7.96,8.0,0.0,5.04,0.0,0.08,5.52,0.0,3.52
instance_736,4.0,0.0,7.96,2.28,0.0,0.0,0.0,0.0,1.4,0.0,0.8
instance_738,4.0,0.0,8.0,8.0,0.08,32.48,0.0,0.16,8.6,0.0,8.44
instance_739,4.0,0.0,1.52,8.0,0.6,80.08,0.16,2.64,8.32,0.04,8.28
instance_741,4.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,0.0,0.0
instance_742,4.0,0.24,8.0,8.0,8.04,1.36,0.2,0.72,9.48,0.04,8.32
instance_744,4.0,8.64,8.0,8.32,8.04,9.68,1.76,5.6,8.72,0.08,8.48
instance_746,4.0,9.64,8.0,8.24,8.48,83.44,29.24,24.84,12.04,1.12,11.96
instance_747,4.0,0.0,8.0,8.0,0.16,0.12,0.0,0.04,10.44,0.0,9.24
instance_748,4.0,0.0,8.0,8.0,0.08,36.4,0.04,0.24,9.08,0.0,8.52
instance_749,4.0,0.0,0.0,8.0,0.04,80.08,0.0,0.16,1.96,0.0,2.24
instance_752,4.0,0.0,7.96,8.0,0.08,26.76,0.0,0.12,8.52,0.0,8.44
instance_753,4.0,0.96,8.0,8.0,8.04,2.92,0.44,1.56,10.12,0.04,8.36
instance_757,4.0,142.4,8.08,8.0,8.08,80.24,23.04,16.56,10.8,0.56,10.8
instance_759,4.0,0.0,8.0,8.0,0.12,48.12,0.0,0.2,8.68,0.0,8.48
instance_763,4.0,0.04,7.96,8.0,1.68,80.04,0.12,0.84,8.56,0.0,8.4
instance_764,4.0,21.4,8.0,8.04,8.12,25.88,13.64,10.32,9.12,0.2,8.88
instance_765,4.0,0.0,8.0,8.0,0.36,81.72,1.16,1.6,8.4,0.0,8.24
instance_766,4.0,0.0,0.0,7.64,0.0,0.08,0.0,0.04,3.76,0.0,3.0
instance_767,4.0,0.0,8.0,8.0,0.88,0.16,0.04,0.16,10.24,0.0,8.8
instance_768,4.0,0.28,8.0,8.0,8.04,80.04,0.48,1.68,8.36,0.04,8.28
instance_769,4.0,0.0,8.0,8.0,0.04,80.64,0.0,0.68,8.32,0.0,8.28
instance_771,4.0,0.08,8.04,8.0,7.84,91.44,1.32,8.84,8.28,0.04,8.28
instance_772,4.0,2.04,8.04,8.0,8.04,80.4,1.16,5.6,8.6,0.08,8.44
instance_773,4.0,0.0,8.0,8.0,0.12,42.04,0.0,0.16,8.4,0.0,8.32
instance_776,4.0,1.88,8.0,8.04,8.04,4.0,0.72,2.16,9.24,0.0,8.36
instance_777,4.0,0.04,8.04,8.0,5.04,16.92,0.24,0.84,8.96,0.0,8.56
instance_778,4.0,0.0,7.96,8.0,0.16,0.12,0.0,0.04,10.56,0.0,9.16
instance_779,4.0,0.0,8.0,8.0,0.16,0.12,0.0,0.04,9.84,0.0,8.72
instance_780,4.0,0.0,7.96,8.0,0.0,0.04,0.0,0.04,9.52,0.0,6.76
instance_781,4.0,0.0,7.96,8.0,0.04,0.0,0.0,0.04,10.04,0.0,7.8
instance_782,4.0,0.0,7.96,8.0,0.08,0.04,0.0,0.04,8.96,0.0,8.72
instance_784,4.0,0.0,8.0,3.92,0.0,0.0,0.0,0.0,2.52,0.0,1.44
instance_785,4.0,0.0,7.96,2.68,0.0,0.0,0.0,0.0,1.64,0.0,0.96
instance_786,4.0,0.04,8.0,8.0,4.28,53.6,0.12,0.6,8.36,0.0,8.28
instance_787,4.0,0.04,7.96,8.0,0.88,12.52,0.2,0.28,8.4,0.0,8.36
instance_789,4.0,35.08,6.04,8.08,8.16,45.48,15.52,11.8,9.2,0.24,9.2
instance_791,4.0,7.04,8.0,8.04,8.04,32.28,3.72,6.68,8.96,0.08,8.56
instance_792,4.0,0.48,8.04,8.08,8.04,80.12,13.56,9.56,9.0,0.08,8.52
instance_793,4.0,0.24,8.04,8.04,8.04,80.08,2.0,8.52,8.92,0.04,8.32
instance_794,4.0,72.6,8.04,8.2,8.12,47.92,12.68,12.68,9.4,0.28,9.32
instance_797,4.0,23.68,8.0,8.72,8.04,17.12,3.32,10.92,9.04,0.2,8.8
instance_800,4.0,0.0,8.0,8.0,0.04,0.04,0.0,0.04,10.48,0.0,9.24
instance_802,4.0,0.0,8.0,8.0,0.12,0.08,0.0,0.04,9.8,0.0,9.0
instance_810,4.0,0.0,8.0,8.0,1.12,80.6,0.16,3.32,8.24,0.04,8.24
instance_811,4.0,0.0,7.96,8.0,0.0,0.04,0.0,0.04,5.36,0.0,3.52
instance_814,4.0,0.36,8.0,8.0,8.04,83.64,0.92,7.4,8.28,0.0,8.36
instance_816,4.0,0.0,7.96,7.36,0.0,0.0,0.0,0.04,9.16,0.0,5.72
instance_817,4.0,0.04,7.96,8.0,0.08,80.84,0.04,1.0,8.24,0.0,8.16
instance_818,4.0,0.0,7.96,8.0,0.04,0.04,0.0,0.04,9.64,0.0,6.96
instance_819,4.0,0.0,8.0,8.0,0.28,0.36,0.0,0.16,11.0,0.0,9.16
instance_820,4.0,0.0,8.04,8.0,0.76,0.16,0.0,0.12,9.92,0.0,8.72
instance_822,4.0,0.04,8.0,8.0,3.6,14.4,0.2,0.8,8.92,0.0,8.52
instance_823,4.0,6.96,8.0,8.0,8.12,32.04,3.84,7.08,9.0,0.08,8.68
instance_825,4.0,0.52,8.0,8.28,8.04,80.16,9.84,14.6,9.24,0.2,9.24
instance_827,4.0,0.6,8.0,8.0,8.04,2.32,0.36,1.16,9.56,0.0,8.32
instance_828,4.0,26.24,8.0,8.0,8.12,19.2,15.68,11.52,9.12,0.28,9.0
instance_829,4.0,0.0,7.96,8.0,0.0,0.32,0.0,0.08,8.64,0.0,5.76
instance_832,4.0,0.0,8.0,8.0,0.16,0.92,0.0,0.32,9.4,0.0,8.68
instance_833,4.0,7.12,8.0,8.32,8.12,80.2,6.96,15.76,11.32,0.44,11.08
instance_834,4.0,0.0,7.96,8.0,0.16,0.16,0.0,0.04,9.92,0.0,8.88
