@RELATION Svea

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE step_4 {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE step_3 {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE step_5 {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE step_6 {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE step_10 {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE step_2 {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE step_7 {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE step_9 {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE step_8 {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE step_1 {ok, timeout, memout, presolved, crash, other, unknown}

@DATA
instance_501,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_502,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_503,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_504,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_505,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_506,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_507,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_508,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_509,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_510,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_511,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_512,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_513,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_515,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_519,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_522,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_527,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_530,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_531,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_532,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_535,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_536,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_537,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_538,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_539,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_540,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_541,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_542,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_543,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_544,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_546,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_547,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_549,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_552,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_553,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_556,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_557,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_558,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_560,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_563,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_564,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_565,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_566,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_567,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_568,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_569,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_570,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_571,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_572,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_577,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_578,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_580,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_582,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_583,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_584,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_585,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_586,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_588,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_590,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_591,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_593,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_596,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_599,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_601,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_602,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_603,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_604,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_606,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_607,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_608,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_609,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_610,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_611,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_612,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_613,1.0,presolved,presolved,presolved,presolved,presolved,presolved,presolved,presolved,presolved,presolved
instance_614,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_615,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_616,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_617,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_618,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_620,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_621,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_622,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_623,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_625,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_626,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_630,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_631,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_632,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_634,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_636,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_637,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_638,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_639,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_640,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_641,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_643,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_644,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_645,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_647,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_648,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_650,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_651,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_652,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_654,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_655,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_656,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_659,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_660,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_662,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_664,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_665,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_666,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_667,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_668,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_669,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_670,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_673,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_674,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_676,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_677,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_678,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_679,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_680,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_681,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_682,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_684,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_685,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_686,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_687,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_688,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_690,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_693,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_694,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_695,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_696,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_697,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_700,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_701,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_702,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_703,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_705,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_707,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_708,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_709,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_713,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_714,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_715,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_717,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_719,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_720,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_724,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_725,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_726,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_727,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_728,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_729,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_730,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_733,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_736,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_738,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_739,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_741,1.0,presolved,presolved,presolved,presolved,presolved,presolved,presolved,presolved,presolved,presolved
instance_742,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_744,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_746,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_747,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_748,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_749,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_752,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_753,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_757,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_759,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_763,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_764,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_765,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_766,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_767,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_768,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_769,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_771,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_772,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_773,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_776,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_777,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_778,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_779,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_780,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_781,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_782,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_784,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_785,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_786,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_787,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_789,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_791,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_792,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_793,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_794,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_797,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_800,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_802,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_810,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_811,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_814,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_816,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_817,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_818,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_819,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_820,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_822,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_823,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_825,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_827,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_828,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_829,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_832,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_833,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_834,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_837,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_839,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_842,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_843,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_844,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_845,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_849,1.0,presolved,presolved,presolved,presolved,presolved,presolved,presolved,presolved,presolved,presolved
instance_850,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_851,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_852,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_853,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_855,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_856,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_859,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_860,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_861,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_862,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_864,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_865,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_866,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_867,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_868,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_871,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_874,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_875,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_876,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_878,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_881,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_882,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_883,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_884,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_885,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_888,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_890,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_891,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_892,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_894,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_896,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_898,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_901,1.0,presolved,presolved,presolved,presolved,presolved,presolved,presolved,presolved,presolved,presolved
instance_902,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_905,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_906,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_907,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_908,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_910,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_914,1.0,presolved,presolved,presolved,presolved,ok,presolved,presolved,presolved,presolved,presolved
instance_918,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_919,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_920,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_921,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_922,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_925,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_926,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_927,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_929,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_930,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_932,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_933,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_935,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_936,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_937,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_939,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_940,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_941,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_942,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_943,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_945,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_947,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_948,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_949,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_950,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_952,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_953,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_956,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_957,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_958,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_959,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_960,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_961,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_962,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_964,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_965,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_966,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_967,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_968,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_969,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_970,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_971,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_972,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_973,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_974,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_976,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_977,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_978,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_979,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_981,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_983,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_986,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_987,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_988,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_989,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_993,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_995,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_996,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_997,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_998,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1001,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1002,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1003,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1005,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1007,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1009,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1011,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1013,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1014,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1018,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1020,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1021,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1022,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1023,1.0,presolved,presolved,presolved,presolved,presolved,presolved,presolved,presolved,presolved,presolved
instance_1025,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1026,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1027,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1028,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1029,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
