@RELATION Svea

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
instance_389,1.0,algorithm_17,290.36,ok
instance_389,1.0,algorithm_10,1435.12,ok
instance_389,1.0,algorithm_24,3533.2,ok
instance_389,1.0,algorithm_7,0.04,ok
instance_389,1.0,algorithm_27,3.64,ok
instance_389,1.0,algorithm_6,4800.0,timeout
instance_389,1.0,algorithm_22,4800.0,timeout
instance_390,1.0,algorithm_15,659.08,ok
instance_390,1.0,algorithm_4,55.04,ok
instance_390,1.0,algorithm_16,778.28,ok
instance_390,1.0,algorithm_5,61.72,ok
instance_390,1.0,algorithm_14,189.0,ok
instance_390,1.0,algorithm_23,34.32,ok
instance_390,1.0,algorithm_20,723.04,ok
instance_390,1.0,algorithm_30,108.72,ok
instance_390,1.0,algorithm_9,169.56,ok
instance_390,1.0,algorithm_3,158.36,ok
instance_390,1.0,algorithm_31,819.2,ok
instance_390,1.0,algorithm_26,106.04,ok
instance_390,1.0,algorithm_29,579.72,ok
instance_390,1.0,algorithm_8,467.8,ok
instance_390,1.0,algorithm_1,108.72,ok
instance_390,1.0,algorithm_19,4800.0,timeout
instance_390,1.0,algorithm_2,4800.0,timeout
instance_390,1.0,algorithm_11,4800.0,timeout
instance_390,1.0,algorithm_13,989.84,ok
instance_390,1.0,algorithm_25,4800.0,timeout
instance_390,1.0,algorithm_28,4800.0,timeout
instance_390,1.0,algorithm_18,113.72,ok
instance_390,1.0,algorithm_21,4800.0,timeout
instance_390,1.0,algorithm_12,4800.0,timeout
instance_390,1.0,algorithm_17,4800.0,timeout
instance_390,1.0,algorithm_10,294.04,ok
instance_390,1.0,algorithm_24,236.2,ok
instance_390,1.0,algorithm_7,4800.0,timeout
instance_390,1.0,algorithm_27,1042.76,ok
instance_390,1.0,algorithm_6,98.48,ok
instance_390,1.0,algorithm_22,3360.84,ok
instance_393,1.0,algorithm_15,4800.0,timeout
instance_393,1.0,algorithm_4,4800.0,timeout
instance_393,1.0,algorithm_16,4800.0,timeout
instance_393,1.0,algorithm_5,4800.0,timeout
instance_393,1.0,algorithm_14,4800.0,timeout
instance_393,1.0,algorithm_23,4800.0,timeout
instance_393,1.0,algorithm_20,4800.0,timeout
instance_393,1.0,algorithm_30,4800.0,timeout
instance_393,1.0,algorithm_9,4800.0,timeout
instance_393,1.0,algorithm_3,4800.0,timeout
instance_393,1.0,algorithm_31,4800.0,timeout
instance_393,1.0,algorithm_26,4800.0,timeout
instance_393,1.0,algorithm_29,4800.0,timeout
instance_393,1.0,algorithm_8,4800.0,timeout
instance_393,1.0,algorithm_1,4800.0,timeout
instance_393,1.0,algorithm_19,4800.0,timeout
instance_393,1.0,algorithm_2,4800.0,timeout
instance_393,1.0,algorithm_11,4800.0,timeout
instance_393,1.0,algorithm_13,4800.0,timeout
instance_393,1.0,algorithm_25,3318.04,ok
instance_393,1.0,algorithm_28,4800.0,timeout
instance_393,1.0,algorithm_18,4800.0,timeout
instance_393,1.0,algorithm_21,4800.0,timeout
instance_393,1.0,algorithm_12,4800.0,timeout
instance_393,1.0,algorithm_17,4800.0,timeout
instance_393,1.0,algorithm_10,4800.0,timeout
instance_393,1.0,algorithm_24,4800.0,timeout
instance_393,1.0,algorithm_7,4800.0,timeout
instance_393,1.0,algorithm_27,4800.0,timeout
instance_393,1.0,algorithm_6,4800.0,timeout
instance_393,1.0,algorithm_22,17.6,ok
instance_394,1.0,algorithm_15,4800.0,timeout
instance_394,1.0,algorithm_4,4644.4,ok
instance_394,1.0,algorithm_16,4800.0,timeout
instance_394,1.0,algorithm_5,4800.0,timeout
instance_394,1.0,algorithm_14,4800.0,timeout
instance_394,1.0,algorithm_23,3932.84,ok
instance_394,1.0,algorithm_20,4800.0,timeout
instance_394,1.0,algorithm_30,4800.0,timeout
instance_394,1.0,algorithm_9,4800.0,timeout
instance_394,1.0,algorithm_3,4800.0,timeout
instance_394,1.0,algorithm_31,4800.0,timeout
instance_394,1.0,algorithm_26,4800.0,timeout
instance_394,1.0,algorithm_29,4800.0,timeout
instance_394,1.0,algorithm_8,4800.0,timeout
instance_394,1.0,algorithm_1,4800.0,timeout
instance_394,1.0,algorithm_19,4800.0,timeout
instance_394,1.0,algorithm_2,129.84,ok
instance_394,1.0,algorithm_11,4800.0,timeout
instance_394,1.0,algorithm_13,4800.0,timeout
instance_394,1.0,algorithm_25,275.0,ok
instance_394,1.0,algorithm_28,107.28,ok
instance_394,1.0,algorithm_18,4800.0,timeout
instance_394,1.0,algorithm_21,4800.0,timeout
instance_394,1.0,algorithm_12,61.36,ok
instance_394,1.0,algorithm_17,2523.12,ok
instance_394,1.0,algorithm_10,4800.0,timeout
instance_394,1.0,algorithm_24,4800.0,timeout
instance_394,1.0,algorithm_7,1340.2,ok
instance_394,1.0,algorithm_27,4800.0,timeout
instance_394,1.0,algorithm_6,4800.0,timeout
instance_394,1.0,algorithm_22,4800.0,timeout
instance_396,1.0,algorithm_15,80.92,ok
instance_396,1.0,algorithm_4,564.44,ok
instance_396,1.0,algorithm_16,234.52,ok
instance_396,1.0,algorithm_5,1428.4,ok
instance_396,1.0,algorithm_14,831.16,ok
instance_396,1.0,algorithm_23,1531.52,ok
instance_396,1.0,algorithm_20,553.84,ok
instance_396,1.0,algorithm_30,1428.8,ok
instance_396,1.0,algorithm_9,1053.68,ok
instance_396,1.0,algorithm_3,4804.0,timeout
instance_396,1.0,algorithm_31,427.04,ok
instance_396,1.0,algorithm_26,1882.32,ok
instance_396,1.0,algorithm_29,4804.0,timeout
instance_396,1.0,algorithm_8,192.68,ok
instance_396,1.0,algorithm_1,224.28,ok
instance_396,1.0,algorithm_19,4800.0,timeout
instance_396,1.0,algorithm_2,4800.0,timeout
instance_396,1.0,algorithm_11,4800.0,timeout
instance_396,1.0,algorithm_13,499.4,ok
instance_396,1.0,algorithm_25,4800.0,timeout
instance_396,1.0,algorithm_28,4800.0,timeout
instance_396,1.0,algorithm_18,74.6,ok
instance_396,1.0,algorithm_21,4800.0,timeout
instance_396,1.0,algorithm_12,4800.0,timeout
instance_396,1.0,algorithm_17,4800.0,timeout
instance_396,1.0,algorithm_10,27.08,ok
instance_396,1.0,algorithm_24,56.24,ok
instance_396,1.0,algorithm_7,69.96,ok
instance_396,1.0,algorithm_27,501.2,ok
instance_396,1.0,algorithm_6,131.68,ok
instance_396,1.0,algorithm_22,1676.36,ok
instance_399,1.0,algorithm_15,4800.0,timeout
instance_399,1.0,algorithm_4,4800.0,timeout
instance_399,1.0,algorithm_16,4800.0,timeout
instance_399,1.0,algorithm_5,4800.0,timeout
instance_399,1.0,algorithm_14,4800.0,timeout
instance_399,1.0,algorithm_23,4800.0,timeout
instance_399,1.0,algorithm_20,4800.0,timeout
instance_399,1.0,algorithm_30,4800.0,timeout
instance_399,1.0,algorithm_9,4800.0,timeout
instance_399,1.0,algorithm_3,4800.0,timeout
instance_399,1.0,algorithm_31,4800.0,timeout
instance_399,1.0,algorithm_26,4800.0,timeout
instance_399,1.0,algorithm_29,4800.0,timeout
instance_399,1.0,algorithm_8,4800.0,timeout
instance_399,1.0,algorithm_1,4800.0,timeout
instance_399,1.0,algorithm_19,68.88,ok
instance_399,1.0,algorithm_2,17.48,ok
instance_399,1.0,algorithm_11,4800.0,timeout
instance_399,1.0,algorithm_13,4800.0,timeout
instance_399,1.0,algorithm_25,4658.8,ok
instance_399,1.0,algorithm_28,4800.0,timeout
instance_399,1.0,algorithm_18,4800.0,timeout
instance_399,1.0,algorithm_21,807.88,ok
instance_399,1.0,algorithm_12,241.76,ok
instance_399,1.0,algorithm_17,4800.0,timeout
instance_399,1.0,algorithm_10,4800.0,timeout
instance_399,1.0,algorithm_24,4800.0,timeout
instance_399,1.0,algorithm_7,4800.0,timeout
instance_399,1.0,algorithm_27,4800.0,timeout
instance_399,1.0,algorithm_6,4800.0,timeout
instance_399,1.0,algorithm_22,4800.0,timeout
instance_400,1.0,algorithm_15,4800.0,timeout
instance_400,1.0,algorithm_4,4800.0,timeout
instance_400,1.0,algorithm_16,4800.0,timeout
instance_400,1.0,algorithm_5,4800.0,timeout
instance_400,1.0,algorithm_14,3377.8,ok
instance_400,1.0,algorithm_23,4800.0,timeout
instance_400,1.0,algorithm_20,4800.0,timeout
instance_400,1.0,algorithm_30,3.84,ok
instance_400,1.0,algorithm_9,4800.0,timeout
instance_400,1.0,algorithm_3,4800.0,timeout
instance_400,1.0,algorithm_31,4800.0,timeout
instance_400,1.0,algorithm_26,4800.0,timeout
instance_400,1.0,algorithm_29,4800.0,timeout
instance_400,1.0,algorithm_8,4800.0,timeout
instance_400,1.0,algorithm_1,4800.0,timeout
instance_400,1.0,algorithm_19,0.04,ok
instance_400,1.0,algorithm_2,3.84,ok
instance_400,1.0,algorithm_11,7.88,ok
instance_400,1.0,algorithm_13,4.04,ok
instance_400,1.0,algorithm_25,1.84,ok
instance_400,1.0,algorithm_28,0.72,ok
instance_400,1.0,algorithm_18,4800.0,timeout
instance_400,1.0,algorithm_21,0.12,ok
instance_400,1.0,algorithm_12,2.24,ok
instance_400,1.0,algorithm_17,4.64,ok
instance_400,1.0,algorithm_10,4800.0,timeout
instance_400,1.0,algorithm_24,4572.0,ok
instance_400,1.0,algorithm_7,4800.0,timeout
instance_400,1.0,algorithm_27,4.16,ok
instance_400,1.0,algorithm_6,4800.0,timeout
instance_400,1.0,algorithm_22,4800.0,timeout
instance_404,1.0,algorithm_15,4800.0,timeout
instance_404,1.0,algorithm_4,4800.0,timeout
instance_404,1.0,algorithm_16,4800.0,timeout
instance_404,1.0,algorithm_5,4800.0,timeout
instance_404,1.0,algorithm_14,4800.0,timeout
instance_404,1.0,algorithm_23,4800.0,timeout
instance_404,1.0,algorithm_20,4800.0,timeout
instance_404,1.0,algorithm_30,1431.04,ok
instance_404,1.0,algorithm_9,4800.0,timeout
instance_404,1.0,algorithm_3,4800.0,timeout
instance_404,1.0,algorithm_31,4800.0,timeout
instance_404,1.0,algorithm_26,4800.0,timeout
instance_404,1.0,algorithm_29,4800.0,timeout
instance_404,1.0,algorithm_8,4800.0,timeout
instance_404,1.0,algorithm_1,4800.0,timeout
instance_404,1.0,algorithm_19,710.44,ok
instance_404,1.0,algorithm_2,859.56,ok
instance_404,1.0,algorithm_11,4800.0,timeout
instance_404,1.0,algorithm_13,898.12,ok
instance_404,1.0,algorithm_25,585.92,ok
instance_404,1.0,algorithm_28,1272.56,ok
instance_404,1.0,algorithm_18,4800.0,timeout
instance_404,1.0,algorithm_21,1687.56,ok
instance_404,1.0,algorithm_12,3730.36,ok
instance_404,1.0,algorithm_17,365.4,ok
instance_404,1.0,algorithm_10,4800.0,timeout
instance_404,1.0,algorithm_24,4800.0,timeout
instance_404,1.0,algorithm_7,4800.0,timeout
instance_404,1.0,algorithm_27,1612.48,ok
instance_404,1.0,algorithm_6,4800.0,timeout
instance_404,1.0,algorithm_22,4800.0,timeout
instance_407,1.0,algorithm_15,4800.0,timeout
instance_407,1.0,algorithm_4,4800.0,timeout
instance_407,1.0,algorithm_16,4800.0,timeout
instance_407,1.0,algorithm_5,4800.0,timeout
instance_407,1.0,algorithm_14,4800.0,timeout
instance_407,1.0,algorithm_23,4800.0,timeout
instance_407,1.0,algorithm_20,4800.0,timeout
instance_407,1.0,algorithm_30,4800.0,timeout
instance_407,1.0,algorithm_9,4800.0,timeout
instance_407,1.0,algorithm_3,4800.0,timeout
instance_407,1.0,algorithm_31,4800.0,timeout
instance_407,1.0,algorithm_26,4800.0,timeout
instance_407,1.0,algorithm_29,4800.0,timeout
instance_407,1.0,algorithm_8,4800.0,timeout
instance_407,1.0,algorithm_1,4800.0,timeout
instance_407,1.0,algorithm_19,4800.0,timeout
instance_407,1.0,algorithm_2,4800.0,timeout
instance_407,1.0,algorithm_11,4800.0,timeout
instance_407,1.0,algorithm_13,4800.0,timeout
instance_407,1.0,algorithm_25,4800.0,timeout
instance_407,1.0,algorithm_28,4800.0,timeout
instance_407,1.0,algorithm_18,4800.0,timeout
instance_407,1.0,algorithm_21,4800.0,timeout
instance_407,1.0,algorithm_12,4800.0,timeout
instance_407,1.0,algorithm_17,4800.0,timeout
instance_407,1.0,algorithm_10,4800.0,timeout
instance_407,1.0,algorithm_24,4800.0,timeout
instance_407,1.0,algorithm_7,4800.0,timeout
instance_407,1.0,algorithm_27,4800.0,timeout
instance_407,1.0,algorithm_6,4800.0,timeout
instance_407,1.0,algorithm_22,102.16,ok
instance_408,1.0,algorithm_15,93.92,ok
instance_408,1.0,algorithm_4,95.2,ok
instance_408,1.0,algorithm_16,54.4,ok
instance_408,1.0,algorithm_5,130.36,ok
instance_408,1.0,algorithm_14,248.08,ok
instance_408,1.0,algorithm_23,248.64,ok
instance_408,1.0,algorithm_20,91.16,ok
instance_408,1.0,algorithm_30,188.32,ok
instance_408,1.0,algorithm_9,184.68,ok
instance_408,1.0,algorithm_3,184.64,ok
instance_408,1.0,algorithm_31,116.44,ok
instance_408,1.0,algorithm_26,128.88,ok
instance_408,1.0,algorithm_29,278.92,ok
instance_408,1.0,algorithm_8,1712.72,ok
instance_408,1.0,algorithm_1,218.88,ok
instance_408,1.0,algorithm_19,4800.0,timeout
instance_408,1.0,algorithm_2,4800.0,timeout
instance_408,1.0,algorithm_11,4800.0,timeout
instance_408,1.0,algorithm_13,319.44,ok
instance_408,1.0,algorithm_25,4800.0,timeout
instance_408,1.0,algorithm_28,4800.0,timeout
instance_408,1.0,algorithm_18,196.92,ok
instance_408,1.0,algorithm_21,4800.0,timeout
instance_408,1.0,algorithm_12,4800.0,timeout
instance_408,1.0,algorithm_17,4800.0,timeout
instance_408,1.0,algorithm_10,51.96,ok
instance_408,1.0,algorithm_24,57.64,ok
instance_408,1.0,algorithm_7,126.32,ok
instance_408,1.0,algorithm_27,386.28,ok
instance_408,1.0,algorithm_6,261.04,ok
instance_408,1.0,algorithm_22,105.76,ok
instance_409,1.0,algorithm_15,38.44,ok
instance_409,1.0,algorithm_4,2102.4,ok
instance_409,1.0,algorithm_16,4800.0,timeout
instance_409,1.0,algorithm_5,4800.0,timeout
instance_409,1.0,algorithm_14,4800.0,timeout
instance_409,1.0,algorithm_23,4800.0,timeout
instance_409,1.0,algorithm_20,4800.0,timeout
instance_409,1.0,algorithm_30,2.8,ok
instance_409,1.0,algorithm_9,4800.0,timeout
instance_409,1.0,algorithm_3,4800.0,timeout
instance_409,1.0,algorithm_31,4800.0,timeout
instance_409,1.0,algorithm_26,4800.0,timeout
instance_409,1.0,algorithm_29,1381.8,ok
instance_409,1.0,algorithm_8,4800.0,timeout
instance_409,1.0,algorithm_1,88.92,ok
instance_409,1.0,algorithm_19,0.04,ok
instance_409,1.0,algorithm_2,0.0,ok
instance_409,1.0,algorithm_11,0.12,ok
instance_409,1.0,algorithm_13,3.24,ok
instance_409,1.0,algorithm_25,0.0,ok
instance_409,1.0,algorithm_28,0.0,ok
instance_409,1.0,algorithm_18,1123.28,ok
instance_409,1.0,algorithm_21,0.0,ok
instance_409,1.0,algorithm_12,0.08,ok
instance_409,1.0,algorithm_17,0.0,ok
instance_409,1.0,algorithm_10,181.72,ok
instance_409,1.0,algorithm_24,129.72,ok
instance_409,1.0,algorithm_7,4236.8,ok
instance_409,1.0,algorithm_27,3.12,ok
instance_409,1.0,algorithm_6,4800.0,timeout
instance_409,1.0,algorithm_22,4800.0,timeout
instance_411,1.0,algorithm_15,4800.0,timeout
instance_411,1.0,algorithm_4,3599.68,ok
instance_411,1.0,algorithm_16,4800.0,timeout
instance_411,1.0,algorithm_5,4800.0,timeout
instance_411,1.0,algorithm_14,208.36,ok
instance_411,1.0,algorithm_23,4800.0,timeout
instance_411,1.0,algorithm_20,4800.0,timeout
instance_411,1.0,algorithm_30,828.52,ok
instance_411,1.0,algorithm_9,4800.0,timeout
instance_411,1.0,algorithm_3,1694.28,ok
instance_411,1.0,algorithm_31,4800.0,timeout
instance_411,1.0,algorithm_26,4449.2,ok
instance_411,1.0,algorithm_29,4800.0,timeout
instance_411,1.0,algorithm_8,4800.0,timeout
instance_411,1.0,algorithm_1,4800.0,timeout
instance_411,1.0,algorithm_19,4800.0,timeout
instance_411,1.0,algorithm_2,4800.0,timeout
instance_411,1.0,algorithm_11,4800.0,timeout
instance_411,1.0,algorithm_13,994.72,ok
instance_411,1.0,algorithm_25,4800.0,timeout
instance_411,1.0,algorithm_28,4800.0,timeout
instance_411,1.0,algorithm_18,4800.0,timeout
instance_411,1.0,algorithm_21,4800.0,timeout
instance_411,1.0,algorithm_12,4800.0,timeout
instance_411,1.0,algorithm_17,4800.0,timeout
instance_411,1.0,algorithm_10,1238.96,ok
instance_411,1.0,algorithm_24,2351.32,ok
instance_411,1.0,algorithm_7,4800.0,timeout
instance_411,1.0,algorithm_27,1066.8,ok
instance_411,1.0,algorithm_6,4800.0,timeout
instance_411,1.0,algorithm_22,4800.0,timeout
instance_412,1.0,algorithm_15,51.48,ok
instance_412,1.0,algorithm_4,20.88,ok
instance_412,1.0,algorithm_16,51.88,ok
instance_412,1.0,algorithm_5,19.92,ok
instance_412,1.0,algorithm_14,11.44,ok
instance_412,1.0,algorithm_23,20.88,ok
instance_412,1.0,algorithm_20,52.16,ok
instance_412,1.0,algorithm_30,36.36,ok
instance_412,1.0,algorithm_9,62.68,ok
instance_412,1.0,algorithm_3,215.32,ok
instance_412,1.0,algorithm_31,52.28,ok
instance_412,1.0,algorithm_26,20.6,ok
instance_412,1.0,algorithm_29,74.92,ok
instance_412,1.0,algorithm_8,28.84,ok
instance_412,1.0,algorithm_1,39.6,ok
instance_412,1.0,algorithm_19,4800.0,timeout
instance_412,1.0,algorithm_2,4800.0,timeout
instance_412,1.0,algorithm_11,4800.0,timeout
instance_412,1.0,algorithm_13,29.88,ok
instance_412,1.0,algorithm_25,4800.0,timeout
instance_412,1.0,algorithm_28,4800.0,timeout
instance_412,1.0,algorithm_18,16.16,ok
instance_412,1.0,algorithm_21,4800.0,timeout
instance_412,1.0,algorithm_12,4800.0,timeout
instance_412,1.0,algorithm_17,4800.0,timeout
instance_412,1.0,algorithm_10,19.68,ok
instance_412,1.0,algorithm_24,20.92,ok
instance_412,1.0,algorithm_7,23.64,ok
instance_412,1.0,algorithm_27,32.24,ok
instance_412,1.0,algorithm_6,52.64,ok
instance_412,1.0,algorithm_22,178.12,ok
instance_413,1.0,algorithm_15,10.88,ok
instance_413,1.0,algorithm_4,8.56,ok
instance_413,1.0,algorithm_16,11.36,ok
instance_413,1.0,algorithm_5,8.48,ok
instance_413,1.0,algorithm_14,8.84,ok
instance_413,1.0,algorithm_23,8.76,ok
instance_413,1.0,algorithm_20,8.48,ok
instance_413,1.0,algorithm_30,56.16,ok
instance_413,1.0,algorithm_9,4.48,ok
instance_413,1.0,algorithm_3,30.12,ok
instance_413,1.0,algorithm_31,10.28,ok
instance_413,1.0,algorithm_26,8.64,ok
instance_413,1.0,algorithm_29,13.44,ok
instance_413,1.0,algorithm_8,47.52,ok
instance_413,1.0,algorithm_1,347.12,ok
instance_413,1.0,algorithm_19,6.08,ok
instance_413,1.0,algorithm_2,4800.0,timeout
instance_413,1.0,algorithm_11,4800.0,timeout
instance_413,1.0,algorithm_13,100.52,ok
instance_413,1.0,algorithm_25,4800.0,timeout
instance_413,1.0,algorithm_28,4800.0,timeout
instance_413,1.0,algorithm_18,18.92,ok
instance_413,1.0,algorithm_21,1835.08,ok
instance_413,1.0,algorithm_12,4800.0,timeout
instance_413,1.0,algorithm_17,4800.0,timeout
instance_413,1.0,algorithm_10,4.8,ok
instance_413,1.0,algorithm_24,4.8,ok
instance_413,1.0,algorithm_7,2.64,ok
instance_413,1.0,algorithm_27,100.04,ok
instance_413,1.0,algorithm_6,6.56,ok
instance_413,1.0,algorithm_22,214.92,ok
instance_414,1.0,algorithm_15,49.68,ok
instance_414,1.0,algorithm_4,69.12,ok
instance_414,1.0,algorithm_16,236.84,ok
instance_414,1.0,algorithm_5,51.84,ok
instance_414,1.0,algorithm_14,31.88,ok
instance_414,1.0,algorithm_23,34.44,ok
instance_414,1.0,algorithm_20,48.24,ok
instance_414,1.0,algorithm_30,41.6,ok
instance_414,1.0,algorithm_9,87.32,ok
instance_414,1.0,algorithm_3,119.6,ok
instance_414,1.0,algorithm_31,301.2,ok
instance_414,1.0,algorithm_26,43.6,ok
instance_414,1.0,algorithm_29,138.68,ok
instance_414,1.0,algorithm_8,4800.0,timeout
instance_414,1.0,algorithm_1,68.04,ok
instance_414,1.0,algorithm_19,4800.0,timeout
instance_414,1.0,algorithm_2,4800.0,timeout
instance_414,1.0,algorithm_11,4800.0,timeout
instance_414,1.0,algorithm_13,104.92,ok
instance_414,1.0,algorithm_25,4800.0,timeout
instance_414,1.0,algorithm_28,4800.0,timeout
instance_414,1.0,algorithm_18,74.84,ok
instance_414,1.0,algorithm_21,4800.0,timeout
instance_414,1.0,algorithm_12,3986.52,ok
instance_414,1.0,algorithm_17,4800.0,timeout
instance_414,1.0,algorithm_10,164.64,ok
instance_414,1.0,algorithm_24,56.28,ok
instance_414,1.0,algorithm_7,262.6,ok
instance_414,1.0,algorithm_27,130.08,ok
instance_414,1.0,algorithm_6,76.12,ok
instance_414,1.0,algorithm_22,126.72,ok
instance_415,1.0,algorithm_15,4800.0,timeout
instance_415,1.0,algorithm_4,4800.0,timeout
instance_415,1.0,algorithm_16,4800.0,timeout
instance_415,1.0,algorithm_5,4800.0,timeout
instance_415,1.0,algorithm_14,4800.0,timeout
instance_415,1.0,algorithm_23,4800.0,timeout
instance_415,1.0,algorithm_20,4800.0,timeout
instance_415,1.0,algorithm_30,4800.0,timeout
instance_415,1.0,algorithm_9,4800.0,timeout
instance_415,1.0,algorithm_3,4800.0,timeout
instance_415,1.0,algorithm_31,4800.0,timeout
instance_415,1.0,algorithm_26,4800.0,timeout
instance_415,1.0,algorithm_29,4800.0,timeout
instance_415,1.0,algorithm_8,4800.0,timeout
instance_415,1.0,algorithm_1,4800.0,timeout
instance_415,1.0,algorithm_19,4800.0,timeout
instance_415,1.0,algorithm_2,4800.0,timeout
instance_415,1.0,algorithm_11,1383.36,ok
instance_415,1.0,algorithm_13,1326.0,ok
instance_415,1.0,algorithm_25,4800.0,timeout
instance_415,1.0,algorithm_28,4800.0,timeout
instance_415,1.0,algorithm_18,4800.0,timeout
instance_415,1.0,algorithm_21,4800.0,timeout
instance_415,1.0,algorithm_12,4800.0,timeout
instance_415,1.0,algorithm_17,4800.0,timeout
instance_415,1.0,algorithm_10,4800.0,timeout
instance_415,1.0,algorithm_24,4800.0,timeout
instance_415,1.0,algorithm_7,4800.0,timeout
instance_415,1.0,algorithm_27,4800.0,timeout
instance_415,1.0,algorithm_6,4800.0,timeout
instance_415,1.0,algorithm_22,4800.0,timeout
instance_417,1.0,algorithm_15,41.52,ok
instance_417,1.0,algorithm_4,18.44,ok
instance_417,1.0,algorithm_16,34.4,ok
instance_417,1.0,algorithm_5,37.28,ok
instance_417,1.0,algorithm_14,2.2,ok
instance_417,1.0,algorithm_23,22.4,ok
instance_417,1.0,algorithm_20,49.4,ok
instance_417,1.0,algorithm_30,2558.72,ok
instance_417,1.0,algorithm_9,24.76,ok
instance_417,1.0,algorithm_3,47.76,ok
instance_417,1.0,algorithm_31,47.84,ok
instance_417,1.0,algorithm_26,13.32,ok
instance_417,1.0,algorithm_29,49.2,ok
instance_417,1.0,algorithm_8,321.64,ok
instance_417,1.0,algorithm_1,40.44,ok
instance_417,1.0,algorithm_19,4800.0,timeout
instance_417,1.0,algorithm_2,4800.0,timeout
instance_417,1.0,algorithm_11,194.0,ok
instance_417,1.0,algorithm_13,42.44,ok
instance_417,1.0,algorithm_25,4800.0,timeout
instance_417,1.0,algorithm_28,4800.0,timeout
instance_417,1.0,algorithm_18,34.16,ok
instance_417,1.0,algorithm_21,4800.0,timeout
instance_417,1.0,algorithm_12,4800.0,timeout
instance_417,1.0,algorithm_17,4800.0,timeout
instance_417,1.0,algorithm_10,18.32,ok
instance_417,1.0,algorithm_24,44.6,ok
instance_417,1.0,algorithm_7,115.16,ok
instance_417,1.0,algorithm_27,117.64,ok
instance_417,1.0,algorithm_6,63.48,ok
instance_417,1.0,algorithm_22,359.48,ok
instance_418,1.0,algorithm_15,4800.0,timeout
instance_418,1.0,algorithm_4,4800.0,timeout
instance_418,1.0,algorithm_16,4800.0,timeout
instance_418,1.0,algorithm_5,4800.0,timeout
instance_418,1.0,algorithm_14,4800.0,timeout
instance_418,1.0,algorithm_23,4800.0,timeout
instance_418,1.0,algorithm_20,4800.0,timeout
instance_418,1.0,algorithm_30,4804.0,timeout
instance_418,1.0,algorithm_9,4800.0,timeout
instance_418,1.0,algorithm_3,4800.0,timeout
instance_418,1.0,algorithm_31,4800.0,timeout
instance_418,1.0,algorithm_26,4800.0,timeout
instance_418,1.0,algorithm_29,4800.0,timeout
instance_418,1.0,algorithm_8,4800.0,timeout
instance_418,1.0,algorithm_1,4800.0,timeout
instance_418,1.0,algorithm_19,4800.0,timeout
instance_418,1.0,algorithm_2,4800.0,timeout
instance_418,1.0,algorithm_11,4800.0,timeout
instance_418,1.0,algorithm_13,4800.0,timeout
instance_418,1.0,algorithm_25,4800.0,timeout
instance_418,1.0,algorithm_28,4800.0,timeout
instance_418,1.0,algorithm_18,4800.0,timeout
instance_418,1.0,algorithm_21,4800.0,timeout
instance_418,1.0,algorithm_12,4800.0,timeout
instance_418,1.0,algorithm_17,4800.0,timeout
instance_418,1.0,algorithm_10,4800.0,timeout
instance_418,1.0,algorithm_24,4800.0,timeout
instance_418,1.0,algorithm_7,4800.0,timeout
instance_418,1.0,algorithm_27,4800.0,timeout
instance_418,1.0,algorithm_6,4800.0,timeout
instance_418,1.0,algorithm_22,4800.0,timeout
instance_419,1.0,algorithm_15,4800.0,timeout
instance_419,1.0,algorithm_4,4800.0,timeout
instance_419,1.0,algorithm_16,4800.0,timeout
instance_419,1.0,algorithm_5,4800.0,timeout
instance_419,1.0,algorithm_14,4800.0,timeout
instance_419,1.0,algorithm_23,4800.0,timeout
instance_419,1.0,algorithm_20,4800.0,timeout
instance_419,1.0,algorithm_30,2.88,ok
instance_419,1.0,algorithm_9,4800.0,timeout
instance_419,1.0,algorithm_3,4800.0,timeout
instance_419,1.0,algorithm_31,4800.0,timeout
instance_419,1.0,algorithm_26,4800.0,timeout
instance_419,1.0,algorithm_29,4800.0,timeout
instance_419,1.0,algorithm_8,4800.0,timeout
instance_419,1.0,algorithm_1,4800.0,timeout
instance_419,1.0,algorithm_19,0.0,ok
instance_419,1.0,algorithm_2,0.0,ok
instance_419,1.0,algorithm_11,1.36,ok
instance_419,1.0,algorithm_13,3.28,ok
instance_419,1.0,algorithm_25,0.04,ok
instance_419,1.0,algorithm_28,0.0,ok
instance_419,1.0,algorithm_18,4800.0,timeout
instance_419,1.0,algorithm_21,0.0,ok
instance_419,1.0,algorithm_12,0.04,ok
instance_419,1.0,algorithm_17,0.16,ok
instance_419,1.0,algorithm_10,4800.0,timeout
instance_419,1.0,algorithm_24,4800.0,timeout
instance_419,1.0,algorithm_7,4800.0,timeout
instance_419,1.0,algorithm_27,3.52,ok
instance_419,1.0,algorithm_6,1720.4,ok
instance_419,1.0,algorithm_22,4800.0,timeout
instance_422,1.0,algorithm_15,4800.0,timeout
instance_422,1.0,algorithm_4,4081.2,ok
instance_422,1.0,algorithm_16,4800.0,timeout
instance_422,1.0,algorithm_5,4800.0,timeout
instance_422,1.0,algorithm_14,4800.0,timeout
instance_422,1.0,algorithm_23,4800.0,timeout
instance_422,1.0,algorithm_20,4800.0,timeout
instance_422,1.0,algorithm_30,1019.56,ok
